,function,run,seed,algo,func_val,pop_size,max_iter,best_iter
70,StyblinskiTang,3,192,PSO,-52.20471608155142,15,10,10
71,StyblinskiTang,3,192,BBO,-58.0,15,10,10
72,StyblinskiTang,4,942,NormGA,2572.586498710758,15,10,10
73,StyblinskiTang,4,942,imprvGA,-46.632746731883785,15,10,10
74,StyblinskiTang,4,942,PSO,-22.305240998890557,15,10,10
75,StyblinskiTang,4,942,BBO,85909.06030238364,15,10,10
76,StyblinskiTang,5,414,NormGA,121.5051948103921,15,10,10
77,StyblinskiTang,5,414,imprvGA,-51.367406734324206,15,10,10
78,StyblinskiTang,5,414,PSO,-39.45420579038156,15,10,10
79,StyblinskiTang,5,414,BBO,62281.0,15,10,10
80,DeJongsF1,1,159,NormGA,203.9341202296488,15,10,10
81,DeJongsF1,1,159,imprvGA,6.507371966965325,15,10,10
82,DeJongsF1,1,159,PSO,7.996468213068792,15,10,10
83,DeJongsF1,1,159,BBO,277.0,15,10,10
84,DeJongsF1,2,834,NormGA,9.145966170324737,15,10,10
85,DeJongsF1,2,834,imprvGA,12.24650414783416,15,10,10
86,DeJongsF1,2,834,PSO,0.33441709123997715,15,10,10
87,DeJongsF1,2,834,BBO,29.0,15,10,10
88,DeJongsF1,3,192,NormGA,16.00408314581755,15,10,10
89,DeJongsF1,3,192,imprvGA,4.0664527421700605,15,10,10
90,DeJongsF1,3,192,PSO,10.559571091006731,15,10,10
91,DeJongsF1,3,192,BBO,8.0,15,10,10
92,DeJongsF1,4,942,NormGA,147.12943954893615,15,10,10
93,DeJongsF1,4,942,imprvGA,1.7994392571171798,15,10,10
94,DeJongsF1,4,942,PSO,1.4417815415907054,15,10,10
95,DeJongsF1,4,942,BBO,346.0,15,10,10
96,DeJongsF1,5,414,NormGA,48.22712229633058,15,10,10
97,DeJongsF1,5,414,imprvGA,4.7070967940766675,15,10,10
98,DeJongsF1,5,414,PSO,1.9395970904799817,15,10,10
99,DeJongsF1,5,414,BBO,370.0,15,10,10
100,DeJongsF2,1,159,NormGA,2471786.050712997,15,10,10
101,DeJongsF2,1,159,imprvGA,95.02740904823477,15,10,10
102,DeJongsF2,1,159,PSO,185.83025413367503,15,10,10
103,DeJongsF2,1,159,BBO,1345744.0,15,10,10
104,DeJongsF2,2,834,NormGA,300.7716153508536,15,10,10
105,DeJongsF2,2,834,imprvGA,25.934244106346846,15,10,10
106,DeJongsF2,2,834,PSO,822.0725983406661,15,10,10
107,DeJongsF2,2,834,BBO,1616.0,15,10,10
108,DeJongsF2,3,192,NormGA,2466.3261715452995,15,10,10
109,DeJongsF2,3,192,imprvGA,2.473146386626779,15,10,10
110,DeJongsF2,3,192,PSO,763.8082780390104,15,10,10
111,DeJongsF2,3,192,BBO,409.0,15,10,10
112,DeJongsF2,4,942,NormGA,3467686.605761446,15,10,10
113,DeJongsF2,4,942,imprvGA,72.19507479027165,15,10,10
114,DeJongsF2,4,942,PSO,55.02253615183248,15,10,10
115,DeJongsF2,4,942,BBO,5569796.0,15,10,10
116,DeJongsF2,5,414,NormGA,292.5229036747519,15,10,10
117,DeJongsF2,5,414,imprvGA,207.6456356449152,15,10,10
118,DeJongsF2,5,414,PSO,286.64437579878074,15,10,10
119,DeJongsF2,5,414,BBO,10016.0,15,10,10
120,Ellipsoid,1,159,NormGA,8137856.728549202,15,10,10
121,Ellipsoid,1,159,imprvGA,6648.684932899892,15,10,10
122,Ellipsoid,1,159,PSO,10890.104414430903,15,10,10
123,Ellipsoid,1,159,BBO,25000196.0,15,10,10
124,Ellipsoid,2,834,NormGA,23227131.296330582,15,10,10
125,Ellipsoid,2,834,imprvGA,970358.9780087427,15,10,10
126,Ellipsoid,2,834,PSO,24724.695846446077,15,10,10
127,Ellipsoid,2,834,BBO,25000009.0,15,10,10
128,Ellipsoid,3,192,NormGA,4000004.476109164,15,10,10
129,Ellipsoid,3,192,imprvGA,1817238.873234772,15,10,10
130,Ellipsoid,3,192,PSO,118465.78021357092,15,10,10
131,Ellipsoid,3,192,BBO,4000100.0,15,10,10
132,Ellipsoid,4,942,NormGA,5070882.062045582,15,10,10
133,Ellipsoid,4,942,imprvGA,141459.12486323167,15,10,10
134,Ellipsoid,4,942,PSO,14212.181478998737,15,10,10
135,Ellipsoid,4,942,BBO,64004096.0,15,10,10
136,Ellipsoid,5,414,NormGA,23227173.698093195,15,10,10
137,Ellipsoid,5,414,imprvGA,970138.8595000963,15,10,10
138,Ellipsoid,5,414,PSO,1255088.4312980107,15,10,10
139,Ellipsoid,5,414,BBO,361000009.0,15,10,10
140,KTablet,1,159,NormGA,2039341.202296488,15,10,10
141,KTablet,1,159,imprvGA,65073.719669653234,15,10,10
142,KTablet,1,159,PSO,79964.68213068793,15,10,10
143,KTablet,1,159,BBO,2770000.0,15,10,10
144,KTablet,2,834,NormGA,91459.66170324737,15,10,10
145,KTablet,2,834,imprvGA,122465.04147834162,15,10,10
146,KTablet,2,834,PSO,3344.170912399771,15,10,10
147,KTablet,2,834,BBO,290000.0,15,10,10
148,KTablet,3,192,NormGA,160040.83145817553,15,10,10
149,KTablet,3,192,imprvGA,40664.52742170059,15,10,10
150,KTablet,3,192,PSO,105595.71091006731,15,10,10
151,KTablet,3,192,BBO,80000.0,15,10,10
152,KTablet,4,942,NormGA,1471294.3954893616,15,10,10
153,KTablet,4,942,imprvGA,17994.392571171797,15,10,10
154,KTablet,4,942,PSO,14417.815415907055,15,10,10
155,KTablet,4,942,BBO,3460000.0,15,10,10
156,KTablet,5,414,NormGA,482271.22296330583,15,10,10
157,KTablet,5,414,imprvGA,47070.96794076667,15,10,10
158,KTablet,5,414,PSO,19395.97090479982,15,10,10
159,KTablet,5,414,BBO,3700000.0,15,10,10
160,WeightedSphere,1,159,NormGA,358.0,15,10,10
161,WeightedSphere,1,159,imprvGA,22.075322270034157,15,10,10
162,WeightedSphere,1,159,PSO,28.61984092534559,15,10,10
163,WeightedSphere,1,159,BBO,358.0,15,10,10
164,WeightedSphere,2,834,NormGA,55.45424459266116,15,10,10
165,WeightedSphere,2,834,imprvGA,8.610324977907739,15,10,10
166,WeightedSphere,2,834,PSO,7.118306484288956,15,10,10
167,WeightedSphere,2,834,BBO,54.0,15,10,10
168,WeightedSphere,3,192,NormGA,25.348859479518488,15,10,10
169,WeightedSphere,3,192,imprvGA,10.451263712737575,15,10,10
170,WeightedSphere,3,192,PSO,4.103604847837317,15,10,10
171,WeightedSphere,3,192,BBO,12.0,15,10,10
172,WeightedSphere,4,942,NormGA,408.58711360360826,15,10,10
173,WeightedSphere,4,942,imprvGA,19.146246258698078,15,10,10
174,WeightedSphere,4,942,PSO,3.0886741055832827,15,10,10
175,WeightedSphere,4,942,BBO,467.0,15,10,10
176,WeightedSphere,5,414,NormGA,593.9059315217293,15,10,10
177,WeightedSphere,5,414,imprvGA,4.883404286681253,15,10,10
178,WeightedSphere,5,414,PSO,18.103048480211267,15,10,10
179,WeightedSphere,5,414,BBO,731.0,15,10,10
180,HyperEllipsodic,1,159,NormGA,358.0,15,10,10
181,HyperEllipsodic,1,159,imprvGA,22.075322270034157,15,10,10
182,HyperEllipsodic,1,159,PSO,28.61984092534559,15,10,10
183,HyperEllipsodic,1,159,BBO,358.0,15,10,10
184,HyperEllipsodic,2,834,NormGA,55.45424459266116,15,10,10
185,HyperEllipsodic,2,834,imprvGA,8.610324977907739,15,10,10
186,HyperEllipsodic,2,834,PSO,7.118306484288956,15,10,10
187,HyperEllipsodic,2,834,BBO,54.0,15,10,10
188,HyperEllipsodic,3,192,NormGA,25.348859479518488,15,10,10
189,HyperEllipsodic,3,192,imprvGA,10.451263712737575,15,10,10
190,HyperEllipsodic,3,192,PSO,4.103604847837317,15,10,10
191,HyperEllipsodic,3,192,BBO,12.0,15,10,10
192,HyperEllipsodic,4,942,NormGA,408.58711360360826,15,10,10
193,HyperEllipsodic,4,942,imprvGA,19.146246258698078,15,10,10
194,HyperEllipsodic,4,942,PSO,3.0886741055832827,15,10,10
195,HyperEllipsodic,4,942,BBO,467.0,15,10,10
196,HyperEllipsodic,5,414,NormGA,593.9059315217293,15,10,10
197,HyperEllipsodic,5,414,imprvGA,4.883404286681253,15,10,10
198,HyperEllipsodic,5,414,PSO,18.103048480211267,15,10,10
199,HyperEllipsodic,5,414,BBO,731.0,15,10,10
200,SumOfDifferentPower,1,159,NormGA,925.0,15,10,10
201,SumOfDifferentPower,1,159,imprvGA,0.6158701609552559,15,10,10
202,SumOfDifferentPower,1,159,PSO,49.816507496303814,15,10,10
203,SumOfDifferentPower,1,159,BBO,925.0,15,10,10
204,SumOfDifferentPower,2,834,NormGA,127.26465168289951,15,10,10
205,SumOfDifferentPower,2,834,imprvGA,0.031870628312181376,15,10,10
206,SumOfDifferentPower,2,834,PSO,8.036306987392301,15,10,10
207,SumOfDifferentPower,2,834,BBO,134.0,15,10,10
208,SumOfDifferentPower,3,192,NormGA,108.0,15,10,10
209,SumOfDifferentPower,3,192,imprvGA,2.2905398414512748,15,10,10
210,SumOfDifferentPower,3,192,PSO,0.30153975851198533,15,10,10
211,SumOfDifferentPower,3,192,BBO,33.0,15,10,10
212,SumOfDifferentPower,4,942,NormGA,212.7610717233186,15,10,10
213,SumOfDifferentPower,4,942,imprvGA,13.441634058193777,15,10,10
214,SumOfDifferentPower,4,942,PSO,0.4625995749264679,15,10,10
215,SumOfDifferentPower,4,942,BBO,5427.0,15,10,10
216,SumOfDifferentPower,5,414,NormGA,5010.313112248884,15,10,10
217,SumOfDifferentPower,5,414,imprvGA,43.06346029849217,15,10,10
218,SumOfDifferentPower,5,414,PSO,0.42931883094191914,15,10,10
219,SumOfDifferentPower,5,414,BBO,6868.0,15,10,10
220,Griewank,1,159,NormGA,-0.7720351027626361,15,10,10
221,Griewank,1,159,imprvGA,-0.9241996740256796,15,10,10
222,Griewank,1,159,PSO,-0.7753874698125046,15,10,10
223,Griewank,1,159,BBO,-0.8419879738064494,15,10,10
224,Griewank,2,834,NormGA,-0.9056624984579085,15,10,10
225,Griewank,2,834,imprvGA,-0.9833326493788994,15,10,10
226,Griewank,2,834,PSO,-0.9370433480299389,15,10,10
227,Griewank,2,834,BBO,-0.9056624984579085,15,10,10
228,Griewank,3,192,NormGA,-0.8354373001117813,15,10,10
229,Griewank,3,192,imprvGA,-0.979981007536866,15,10,10
230,Griewank,3,192,PSO,-0.9588751413030491,15,10,10
231,Griewank,3,192,BBO,-0.7692617146235117,15,10,10
232,Griewank,4,942,NormGA,-0.818141171156648,15,10,10
233,Griewank,4,942,imprvGA,-0.9357240485178248,15,10,10
234,Griewank,4,942,PSO,-0.9093901407626039,15,10,10
235,Griewank,4,942,BBO,0.11336756577247883,15,10,10
236,Griewank,5,414,NormGA,-0.8333091932857609,15,10,10
237,Griewank,5,414,imprvGA,-0.7366723691230803,15,10,10
238,Griewank,5,414,PSO,-0.5915733806207044,15,10,10
239,Griewank,5,414,BBO,-0.1655857661525167,15,10,10
240,Michalewicz,1,159,NormGA,-1.288830103475249,15,10,10
241,Michalewicz,1,159,imprvGA,-1.2272419572205615,15,10,10
242,Michalewicz,1,159,PSO,-1.3511714513222757,15,10,10
243,Michalewicz,1,159,BBO,-0.2656414279510171,15,10,10
244,Michalewicz,2,834,NormGA,-0.5760580608578838,15,10,10
245,Michalewicz,2,834,imprvGA,-1.3204014362030059,15,10,10
246,Michalewicz,2,834,PSO,-0.9841562272896269,15,10,10
247,Michalewicz,2,834,BBO,-0.36336522650772246,15,10,10
248,Michalewicz,3,192,NormGA,-1.7950735760011738,15,10,10
249,Michalewicz,3,192,imprvGA,-1.6335605210262087,15,10,10
250,Michalewicz,3,192,PSO,-1.3324321549489884,15,10,10
251,Michalewicz,3,192,BBO,-1.3324321549489884,15,10,10
252,Michalewicz,4,942,NormGA,-1.2031235213324991,15,10,10
253,Michalewicz,4,942,imprvGA,-1.2729383452505036,15,10,10
254,Michalewicz,4,942,PSO,-0.9627719916127645,15,10,10
255,Michalewicz,4,942,BBO,-0.9742800668137432,15,10,10
256,Michalewicz,5,414,NormGA,-1.17667813351291,15,10,10
257,Michalewicz,5,414,imprvGA,-1.4012647702791532,15,10,10
258,Michalewicz,5,414,PSO,-0.888449243731623,15,10,10
259,Michalewicz,5,414,BBO,-0.7518581112270794,15,10,10
260,Rastrigin,1,159,NormGA,209.86156697385314,15,10,10
261,Rastrigin,1,159,imprvGA,35.3033311649546,15,10,10
262,Rastrigin,1,159,PSO,24.055527496518174,15,10,10
263,Rastrigin,1,159,BBO,277.0,15,10,10
264,Rastrigin,2,834,NormGA,15.815405266952002,15,10,10
265,Rastrigin,2,834,imprvGA,28.99139602779058,15,10,10
266,Rastrigin,2,834,PSO,34.0,15,10,10
267,Rastrigin,2,834,BBO,29.0,15,10,10
268,Rastrigin,3,192,NormGA,16.79929508404313,15,10,10
269,Rastrigin,3,192,imprvGA,5.392099732302295,15,10,10
270,Rastrigin,3,192,PSO,38.23525368652575,15,10,10
271,Rastrigin,3,192,BBO,8.0,15,10,10
272,Rastrigin,4,942,NormGA,167.2914993232765,15,10,10
273,Rastrigin,4,942,imprvGA,15.817277678266901,15,10,10
274,Rastrigin,4,942,PSO,26.582629515903914,15,10,10
275,Rastrigin,4,942,BBO,346.0,15,10,10
276,Rastrigin,5,414,NormGA,54.00048157175118,15,10,10
277,Rastrigin,5,414,imprvGA,15.646153205623818,15,10,10
278,Rastrigin,5,414,PSO,50.88426378451421,15,10,10
279,Rastrigin,5,414,BBO,370.0,15,10,10
280,Schwefel,1,159,NormGA,-126.58962194943666,15,10,10
281,Schwefel,1,159,imprvGA,-125.6926470417733,15,10,10
282,Schwefel,1,159,PSO,-125.99563175109331,15,10,10
283,Schwefel,1,159,BBO,-84.4004689998636,15,10,10
284,Schwefel,2,834,NormGA,-121.471127250475,15,10,10
285,Schwefel,2,834,imprvGA,-126.45190258044227,15,10,10
286,Schwefel,2,834,PSO,-123.10988796709537,15,10,10
287,Schwefel,2,834,BBO,-125.5828413082606,15,10,10
288,Schwefel,3,192,NormGA,-123.21902144962371,15,10,10
289,Schwefel,3,192,imprvGA,-126.45562068736041,15,10,10
290,Schwefel,3,192,PSO,-126.96733327220143,15,10,10
291,Schwefel,3,192,BBO,-107.5296032975116,15,10,10
292,Schwefel,4,942,NormGA,-125.23608326210163,15,10,10
293,Schwefel,4,942,imprvGA,-126.8003315573896,15,10,10
294,Schwefel,4,942,PSO,-126.06068894803457,15,10,10
295,Schwefel,4,942,BBO,-126.10062428745653,15,10,10
296,Schwefel,5,414,NormGA,-107.07184319969545,15,10,10
297,Schwefel,5,414,imprvGA,-126.36732105990237,15,10,10
298,Schwefel,5,414,PSO,-127.14131140238013,15,10,10
299,Schwefel,5,414,BBO,-102.74980167676904,15,10,10
300,XinSheYang,1,159,NormGA,7.982310256345574,15,10,10
301,XinSheYang,1,159,imprvGA,1.6519119256998096,15,10,10
302,XinSheYang,1,159,PSO,5.7336882705080034,15,10,10
303,XinSheYang,1,159,BBO,10.477112884085898,15,10,10
304,XinSheYang,2,834,NormGA,1.3669772829372522,15,10,10
305,XinSheYang,2,834,imprvGA,1.4642760392723944,15,10,10
306,XinSheYang,2,834,PSO,2.333302617613044,15,10,10
307,XinSheYang,2,834,BBO,6.047680478439947,15,10,10
308,XinSheYang,3,192,NormGA,6.221701163377161,15,10,10
309,XinSheYang,3,192,imprvGA,0.4926672588326475,15,10,10
310,XinSheYang,3,192,PSO,1.080925469074199,15,10,10
311,XinSheYang,3,192,BBO,6.552419761729436,15,10,10
312,XinSheYang,4,942,NormGA,5.438335263984265,15,10,10
313,XinSheYang,4,942,imprvGA,1.3784670559773635,15,10,10
314,XinSheYang,4,942,PSO,3.7797908179514597,15,10,10
315,XinSheYang,4,942,BBO,10.034236573397749,15,10,10
316,XinSheYang,5,414,NormGA,7.992506406575831,15,10,10
317,XinSheYang,5,414,imprvGA,1.1352343547087704,15,10,10
318,XinSheYang,5,414,PSO,2.061999198074897,15,10,10
319,XinSheYang,5,414,BBO,11.018078390114686,15,10,10
320,Zakharov,1,159,NormGA,-45.65317615421767,15,10,10
321,Zakharov,1,159,imprvGA,-45.64228220959804,15,10,10
322,Zakharov,1,159,PSO,-47.079370075016065,15,10,10
323,Zakharov,1,159,BBO,-44.6875,15,10,10
324,Zakharov,2,834,NormGA,-35.61125409283419,15,10,10
325,Zakharov,2,834,imprvGA,-1.7116503531742981,15,10,10
326,Zakharov,2,834,PSO,23.439963080094707,15,10,10
327,Zakharov,2,834,BBO,164.3125,15,10,10
328,Zakharov,3,192,NormGA,71.96033149548364,15,10,10
329,Zakharov,3,192,imprvGA,-3.4743529272479736,15,10,10
330,Zakharov,3,192,PSO,-4.0590639398191914,15,10,10
331,Zakharov,3,192,BBO,-4.0,15,10,10
332,Zakharov,4,942,NormGA,11.382155301962806,15,10,10
333,Zakharov,4,942,imprvGA,30.126213606095078,15,10,10
334,Zakharov,4,942,PSO,-22.590390087434674,15,10,10
335,Zakharov,4,942,BBO,-37.0,15,10,10
336,Zakharov,5,414,NormGA,22.092504691602652,15,10,10
337,Zakharov,5,414,imprvGA,-28.231668741684214,15,10,10
338,Zakharov,5,414,PSO,-40.878705879625024,15,10,10
339,Zakharov,5,414,BBO,-35.6875,15,10,10
