,function,run,seed,algo,func_val,pop_size,max_iter,best_iter
142,KTablet,1,365,PSO,3471.832257276994,15,10,10
143,KTablet,1,365,BBO,250000.0,15,10,10
144,KTablet,2,642,NormGA,160153.87443787802,15,10,10
145,KTablet,2,642,imprvGA,39400.99272875615,15,10,10
146,KTablet,2,642,PSO,144700.92573562922,15,10,10
147,KTablet,2,642,BBO,4229125.972331852,15,10,10
148,KTablet,3,968,NormGA,2846295.712397497,15,10,10
149,KTablet,3,968,imprvGA,39400.99272875615,15,10,10
150,KTablet,3,968,PSO,107726.65096182973,15,10,10
151,KTablet,3,968,BBO,9650000.0,15,10,10
152,KTablet,4,872,NormGA,1672271.222963306,15,10,10
153,KTablet,4,872,imprvGA,39400.99272875615,15,10,10
154,KTablet,4,872,PSO,632520.5482728576,15,10,10
155,KTablet,4,872,BBO,9050000.0,15,10,10
156,KTablet,5,260,NormGA,722271.2229633059,15,10,10
157,KTablet,5,260,imprvGA,78659.39132913508,15,10,10
158,KTablet,5,260,PSO,109330.89059056411,15,10,10
159,KTablet,5,260,BBO,850000.0,15,10,10
160,WeightedSphere,1,365,NormGA,1.0000313202962778,15,10,10
161,WeightedSphere,1,365,imprvGA,1.0570838246234964,15,10,10
162,WeightedSphere,1,365,PSO,0.6615797373744168,15,10,10
163,WeightedSphere,1,365,BBO,51.0,15,10,10
164,WeightedSphere,2,642,NormGA,444.86136211782383,15,10,10
165,WeightedSphere,2,642,imprvGA,23.284206120954078,15,10,10
166,WeightedSphere,2,642,PSO,86.24469890595007,15,10,10
167,WeightedSphere,2,642,BBO,438.9125972331852,15,10,10
168,WeightedSphere,3,968,NormGA,407.45424459266115,15,10,10
169,WeightedSphere,3,968,imprvGA,23.23065001153088,15,10,10
170,WeightedSphere,3,968,PSO,14.621833510079881,15,10,10
171,WeightedSphere,3,968,BBO,123.0,15,10,10
172,WeightedSphere,4,872,NormGA,48.792215521842,15,10,10
173,WeightedSphere,4,872,imprvGA,3.9686411851873635,15,10,10
174,WeightedSphere,4,872,PSO,7.417808632242139,15,10,10
175,WeightedSphere,4,872,BBO,566.0,15,10,10
176,WeightedSphere,5,260,NormGA,493.06833093617604,15,10,10
177,WeightedSphere,5,260,imprvGA,3.9686411851873635,15,10,10
178,WeightedSphere,5,260,PSO,72.3723857119117,15,10,10
179,WeightedSphere,5,260,BBO,121.0,15,10,10
180,HyperEllipsodic,1,365,NormGA,1.0000313202962778,15,10,10
181,HyperEllipsodic,1,365,imprvGA,1.0570838246234964,15,10,10
182,HyperEllipsodic,1,365,PSO,0.6615797373744168,15,10,10
183,HyperEllipsodic,1,365,BBO,51.0,15,10,10
184,HyperEllipsodic,2,642,NormGA,444.86136211782383,15,10,10
185,HyperEllipsodic,2,642,imprvGA,23.284206120954078,15,10,10
186,HyperEllipsodic,2,642,PSO,86.24469890595007,15,10,10
187,HyperEllipsodic,2,642,BBO,438.9125972331852,15,10,10
188,HyperEllipsodic,3,968,NormGA,407.45424459266115,15,10,10
189,HyperEllipsodic,3,968,imprvGA,23.23065001153088,15,10,10
190,HyperEllipsodic,3,968,PSO,14.621833510079881,15,10,10
191,HyperEllipsodic,3,968,BBO,123.0,15,10,10
192,HyperEllipsodic,4,872,NormGA,48.792215521842,15,10,10
193,HyperEllipsodic,4,872,imprvGA,3.9686411851873635,15,10,10
194,HyperEllipsodic,4,872,PSO,7.417808632242139,15,10,10
195,HyperEllipsodic,4,872,BBO,566.0,15,10,10
196,HyperEllipsodic,5,260,NormGA,493.06833093617604,15,10,10
197,HyperEllipsodic,5,260,imprvGA,3.9686411851873635,15,10,10
198,HyperEllipsodic,5,260,PSO,72.3723857119117,15,10,10
199,HyperEllipsodic,5,260,BBO,121.0,15,10,10
200,SumOfDifferentPower,1,365,NormGA,126.0,15,10,10
201,SumOfDifferentPower,1,365,imprvGA,1.0048219710795647,15,10,10
202,SumOfDifferentPower,1,365,PSO,0.20907220852660902,15,10,10
203,SumOfDifferentPower,1,365,BBO,126.0,15,10,10
204,SumOfDifferentPower,2,642,NormGA,465.78345370512375,15,10,10
205,SumOfDifferentPower,2,642,imprvGA,8.266408078871978,15,10,10
206,SumOfDifferentPower,2,642,PSO,147.51521954849102,15,10,10
207,SumOfDifferentPower,2,642,BBO,1664.0,15,10,10
208,SumOfDifferentPower,3,968,NormGA,1.9185583756121636,15,10,10
209,SumOfDifferentPower,3,968,imprvGA,7.332777913103024,15,10,10
210,SumOfDifferentPower,3,968,PSO,63.417439606302636,15,10,10
211,SumOfDifferentPower,3,968,BBO,2279.0,15,10,10
212,SumOfDifferentPower,4,872,NormGA,1597.269557384192,15,10,10
213,SumOfDifferentPower,4,872,imprvGA,79.04941280930873,15,10,10
214,SumOfDifferentPower,4,872,PSO,7.392758883464281,15,10,10
215,SumOfDifferentPower,4,872,BBO,2115.0,15,10,10
216,SumOfDifferentPower,5,260,NormGA,74.99959229832497,15,10,10
