,function,run,seed,algo,func_val,pop_size,best_iter
126,Ellipsoid,2,992,PSO,29113125.050508168,10,0
127,Ellipsoid,2,992,BBO,2509471.9109110744,10,0
128,Ellipsoid,3,623,NormGA,2723560.494917678,10,0
129,Ellipsoid,3,623,imprvGA,1518701.8015588336,10,0
130,Ellipsoid,3,623,PSO,8617670.939253792,10,0
131,Ellipsoid,3,623,BBO,5436362.394665623,10,0
132,Ellipsoid,4,988,NormGA,3049837.7294917125,10,0
133,Ellipsoid,4,988,imprvGA,2269527.5557183223,10,0
134,Ellipsoid,4,988,PSO,29143833.4533532,10,0
135,Ellipsoid,4,988,BBO,5087478.848670273,10,0
136,Ellipsoid,5,748,NormGA,2648887.0243464033,10,0
137,Ellipsoid,5,748,imprvGA,1797757.7870310487,10,0
138,Ellipsoid,5,748,PSO,15395878.735648135,10,0
139,Ellipsoid,5,748,BBO,13353381.08959908,10,0
140,KTablet,1,51,NormGA,3353402.4406472296,10,0
141,KTablet,1,51,imprvGA,3247296.8510525934,10,0
142,KTablet,1,51,PSO,4520312.520045987,10,0
143,KTablet,1,51,BBO,5397148.021179805,10,0
144,KTablet,2,992,NormGA,3353402.4406472296,10,0
145,KTablet,2,992,imprvGA,5922688.425903419,10,0
146,KTablet,2,992,PSO,6679206.655989092,10,0
147,KTablet,2,992,BBO,10931944.8079525,10,0
148,KTablet,3,623,NormGA,2977972.4336493183,10,0
149,KTablet,3,623,imprvGA,5942408.234712547,10,0
150,KTablet,3,623,PSO,7994709.178811197,10,0
151,KTablet,3,623,BBO,10812757.677887438,10,0
152,KTablet,4,988,NormGA,4005997.411122147,10,0
153,KTablet,4,988,imprvGA,1096326.5814736476,10,0
154,KTablet,4,988,PSO,11936788.26793496,10,0
155,KTablet,4,988,BBO,11946660.357422799,10,0
156,KTablet,5,748,NormGA,3353402.4406472296,10,0
157,KTablet,5,748,imprvGA,2423275.3257518127,10,0
158,KTablet,5,748,PSO,4129047.5002719527,10,0
159,KTablet,5,748,BBO,15637684.744830305,10,0
160,WeightedSphere,1,51,NormGA,3386.74148067214,10,0
161,WeightedSphere,1,51,imprvGA,6563.79484618795,10,0
162,WeightedSphere,1,51,PSO,5688.720872327936,10,0
163,WeightedSphere,1,51,BBO,9430.786686578867,10,0
164,WeightedSphere,2,992,NormGA,1761.1152194121655,10,0
165,WeightedSphere,2,992,imprvGA,8742.201564328672,10,0
166,WeightedSphere,2,992,PSO,5437.337917774391,10,0
167,WeightedSphere,2,992,BBO,9464.987296020605,10,0
168,WeightedSphere,3,623,NormGA,3111.2168877848394,10,0
169,WeightedSphere,3,623,imprvGA,3647.8408578829226,10,0
170,WeightedSphere,3,623,PSO,5162.480465517697,10,0
171,WeightedSphere,3,623,BBO,8831.990724239562,10,0
172,WeightedSphere,4,988,NormGA,2568.4861308596464,10,0
173,WeightedSphere,4,988,imprvGA,4513.015415998093,10,0
174,WeightedSphere,4,988,PSO,2864.476045329256,10,0
175,WeightedSphere,4,988,BBO,9779.994296875566,10,0
176,WeightedSphere,5,748,NormGA,5716.598846604974,10,0
177,WeightedSphere,5,748,imprvGA,5640.532279309404,10,0
178,WeightedSphere,5,748,PSO,2840.199277574709,10,0
179,WeightedSphere,5,748,BBO,5600.047007684206,10,0
180,HyperEllipsodic,1,51,NormGA,3386.74148067214,10,0
181,HyperEllipsodic,1,51,imprvGA,6563.79484618795,10,0
182,HyperEllipsodic,1,51,PSO,5688.720872327936,10,0
183,HyperEllipsodic,1,51,BBO,9430.786686578867,10,0
184,HyperEllipsodic,2,992,NormGA,1761.1152194121655,10,0
185,HyperEllipsodic,2,992,imprvGA,8742.201564328672,10,0
186,HyperEllipsodic,2,992,PSO,5437.337917774391,10,0
187,HyperEllipsodic,2,992,BBO,9464.987296020605,10,0
188,HyperEllipsodic,3,623,NormGA,3111.2168877848394,10,0
189,HyperEllipsodic,3,623,imprvGA,3647.8408578829226,10,0
190,HyperEllipsodic,3,623,PSO,5162.480465517697,10,0
191,HyperEllipsodic,3,623,BBO,8831.990724239562,10,0
192,HyperEllipsodic,4,988,NormGA,2568.4861308596464,10,0
193,HyperEllipsodic,4,988,imprvGA,4513.015415998093,10,0
194,HyperEllipsodic,4,988,PSO,2864.476045329256,10,0
195,HyperEllipsodic,4,988,BBO,9779.994296875566,10,0
196,HyperEllipsodic,5,748,NormGA,5716.598846604974,10,0
197,HyperEllipsodic,5,748,imprvGA,5640.532279309404,10,0
198,HyperEllipsodic,5,748,PSO,2840.199277574709,10,0
199,HyperEllipsodic,5,748,BBO,5600.047007684206,10,0
200,SumOfDifferentPower,1,51,NormGA,391972389.79315877,10,0
201,SumOfDifferentPower,1,51,imprvGA,84409758.95574355,10,0
202,SumOfDifferentPower,1,51,PSO,43399719892.473656,10,0
203,SumOfDifferentPower,1,51,BBO,6119511687.771734,10,0
204,SumOfDifferentPower,2,992,NormGA,10273543.358850759,10,0
205,SumOfDifferentPower,2,992,imprvGA,66399334.36610218,10,0
206,SumOfDifferentPower,2,992,PSO,1192176376.454989,10,0
207,SumOfDifferentPower,2,992,BBO,8334150822.68182,10,0
208,SumOfDifferentPower,3,623,NormGA,164755848.701354,10,0
209,SumOfDifferentPower,3,623,imprvGA,694590562.6871387,10,0
210,SumOfDifferentPower,3,623,PSO,415041715456.7576,10,0
211,SumOfDifferentPower,3,623,BBO,4144163312.4874926,10,0
212,SumOfDifferentPower,4,988,NormGA,12520493.372407928,10,0
213,SumOfDifferentPower,4,988,imprvGA,175613526.44553098,10,0
214,SumOfDifferentPower,4,988,PSO,163229599651.6398,10,0
215,SumOfDifferentPower,4,988,BBO,7844378611.712173,10,0
216,SumOfDifferentPower,5,748,NormGA,163788543.09030178,10,0
217,SumOfDifferentPower,5,748,imprvGA,84038912.21242665,10,0
218,SumOfDifferentPower,5,748,PSO,365078630.3860375,10,0
219,SumOfDifferentPower,5,748,BBO,7292085431.85619,10,0
220,Griewank,1,51,NormGA,0.2957346112294061,10,0
221,Griewank,1,51,imprvGA,0.3587063759541108,10,0
222,Griewank,1,51,PSO,0.4519814537747704,10,0
223,Griewank,1,51,BBO,0.4393994271535775,10,0
224,Griewank,2,992,NormGA,0.13055382018363557,10,0
225,Griewank,2,992,imprvGA,0.1494350950080606,10,0
226,Griewank,2,992,PSO,0.405862698731652,10,0
227,Griewank,2,992,BBO,0.6852854933816015,10,0
228,Griewank,3,623,NormGA,0.2957346112294061,10,0
229,Griewank,3,623,imprvGA,0.5601076898303923,10,0
230,Griewank,3,623,PSO,0.3899410392510181,10,0
231,Griewank,3,623,BBO,0.33739542306689885,10,0
232,Griewank,4,988,NormGA,0.420942660039259,10,0
233,Griewank,4,988,imprvGA,0.5899555163695415,10,0
234,Griewank,4,988,PSO,0.41015274265526225,10,0
235,Griewank,4,988,BBO,0.3036183118850605,10,0
236,Griewank,5,748,NormGA,0.15581484213515456,10,0
237,Griewank,5,748,imprvGA,0.3963050801482626,10,0
238,Griewank,5,748,PSO,1.0135811505158339,10,0
239,Griewank,5,748,BBO,0.27261502783127883,10,0
240,Michalewicz,1,51,NormGA,-4.593679881667221,10,0
241,Michalewicz,1,51,imprvGA,-4.928658319273433,10,0
242,Michalewicz,1,51,PSO,-3.404657180037649,10,0
243,Michalewicz,1,51,BBO,-6.110691179235555,10,0
244,Michalewicz,2,992,NormGA,-5.620287030997186,10,0
245,Michalewicz,2,992,imprvGA,-5.753402275557698,10,0
246,Michalewicz,2,992,PSO,-2.613046852178385,10,0
247,Michalewicz,2,992,BBO,-7.098811068939519,10,0
248,Michalewicz,3,623,NormGA,-4.8773061794618195,10,0
249,Michalewicz,3,623,imprvGA,-5.807945688048238,10,0
250,Michalewicz,3,623,PSO,-2.22521831009857,10,0
251,Michalewicz,3,623,BBO,-6.526256870717512,10,0
252,Michalewicz,4,988,NormGA,-5.554406692355278,10,0
253,Michalewicz,4,988,imprvGA,-5.997981933291663,10,0
254,Michalewicz,4,988,PSO,-2.453228334110402,10,0
255,Michalewicz,4,988,BBO,-6.58128849560844,10,0
256,Michalewicz,5,748,NormGA,-5.84201864217785,10,0
257,Michalewicz,5,748,imprvGA,-4.041055296178332,10,0
258,Michalewicz,5,748,PSO,-2.9029128195784986,10,0
259,Michalewicz,5,748,BBO,-5.318838123216756,10,0
260,Rastrigin,1,51,NormGA,1574.9087897072116,10,0
261,Rastrigin,1,51,imprvGA,1665.0549967296777,10,0
262,Rastrigin,1,51,PSO,2610.891204347762,10,0
263,Rastrigin,1,51,BBO,975.0478870068995,10,0
264,Rastrigin,2,992,NormGA,571.6210030566778,10,0
265,Rastrigin,2,992,imprvGA,1021.3904800656387,10,0
266,Rastrigin,2,992,PSO,1674.568196141563,10,0
267,Rastrigin,2,992,BBO,1399.7798188068114,10,0
268,Rastrigin,3,623,NormGA,1574.9087897072116,10,0
269,Rastrigin,3,623,imprvGA,1364.0624113378658,10,0
270,Rastrigin,3,623,PSO,2270.833292067104,10,0
271,Rastrigin,3,623,BBO,1515.0344065262484,10,0
272,Rastrigin,4,988,NormGA,1154.044102383925,10,0
273,Rastrigin,4,988,imprvGA,2060.691849597155,10,0
274,Rastrigin,4,988,PSO,1728.4160089650918,10,0
275,Rastrigin,4,988,BBO,1940.5814888683099,10,0
276,Rastrigin,5,748,NormGA,713.1107332983622,10,0
277,Rastrigin,5,748,imprvGA,1482.2788277144875,10,0
278,Rastrigin,5,748,PSO,440.84389555292194,10,0
279,Rastrigin,5,748,BBO,3305.7619052284244,10,0
280,Schwefel,1,51,NormGA,-549.130835559929,10,0
281,Schwefel,1,51,imprvGA,-498.5109000136615,10,0
282,Schwefel,1,51,PSO,-436.5196246941787,10,0
283,Schwefel,1,51,BBO,-570.1407215808962,10,0
284,Schwefel,2,992,NormGA,-521.8638248621502,10,0
285,Schwefel,2,992,imprvGA,-504.7987502522474,10,0
286,Schwefel,2,992,PSO,-593.1577598331069,10,0
287,Schwefel,2,992,BBO,-516.8447249728772,10,0
288,Schwefel,3,623,NormGA,-526.0373051946322,10,0
289,Schwefel,3,623,imprvGA,-573.9317633673232,10,0
290,Schwefel,3,623,PSO,-478.6365513599483,10,0
291,Schwefel,3,623,BBO,-504.89348012329225,10,0
292,Schwefel,4,988,NormGA,-560.9884540628678,10,0
293,Schwefel,4,988,imprvGA,-458.3504626431427,10,0
294,Schwefel,4,988,PSO,-407.3839766135936,10,0
295,Schwefel,4,988,BBO,-583.4390471379,10,0
296,Schwefel,5,748,NormGA,-515.8267291376674,10,0
297,Schwefel,5,748,imprvGA,-452.84366029767006,10,0
298,Schwefel,5,748,PSO,-454.5412497847396,10,0
299,Schwefel,5,748,BBO,-534.6922331531986,10,0
300,XinSheYang,1,51,NormGA,0.03222610003672457,10,0
301,XinSheYang,1,51,imprvGA,0.19317940327882321,10,0
302,XinSheYang,1,51,PSO,0.6173029438687074,10,0
303,XinSheYang,1,51,BBO,0.06902481177317264,10,0
304,XinSheYang,2,992,NormGA,0.02260885560834236,10,0
305,XinSheYang,2,992,imprvGA,0.03764495261904855,10,0
306,XinSheYang,2,992,PSO,0.7007909278260324,10,0
307,XinSheYang,2,992,BBO,0.060658720381347966,10,0
308,XinSheYang,3,623,NormGA,0.03548605055406416,10,0
309,XinSheYang,3,623,imprvGA,0.04130756873247378,10,0
310,XinSheYang,3,623,PSO,0.21470577442090594,10,0
311,XinSheYang,3,623,BBO,0.05386549259729675,10,0
312,XinSheYang,4,988,NormGA,0.02726666163051457,10,0
313,XinSheYang,4,988,imprvGA,0.08742343043812259,10,0
314,XinSheYang,4,988,PSO,0.7775756092235176,10,0
315,XinSheYang,4,988,BBO,0.04749517519966655,10,0
316,XinSheYang,5,748,NormGA,0.03264867739671638,10,0
317,XinSheYang,5,748,imprvGA,0.09957900588519981,10,0
318,XinSheYang,5,748,PSO,0.25228466164720675,10,0
319,XinSheYang,5,748,BBO,0.053519307251705145,10,0
320,Zakharov,1,51,NormGA,150.51688616042853,10,0
321,Zakharov,1,51,imprvGA,14.552425535719943,10,0
322,Zakharov,1,51,PSO,26.93934115935742,10,0
323,Zakharov,1,51,BBO,-161.65241647543834,10,0
324,Zakharov,2,992,NormGA,-31.864650799542137,10,0
325,Zakharov,2,992,imprvGA,-37.87819341352709,10,0
326,Zakharov,2,992,PSO,83.52821844287774,10,0
327,Zakharov,2,992,BBO,118.00685606936452,10,0
328,Zakharov,3,623,NormGA,76.97849448850573,10,0
329,Zakharov,3,623,imprvGA,-211.06499677881428,10,0
330,Zakharov,3,623,PSO,90.68418033175759,10,0
331,Zakharov,3,623,BBO,-150.18817973070557,10,0
332,Zakharov,4,988,NormGA,-35.2785509869423,10,0
333,Zakharov,4,988,imprvGA,36.592161536738864,10,0
334,Zakharov,4,988,PSO,-30.140724105800054,10,0
335,Zakharov,4,988,BBO,0.6029387948224425,10,0
336,Zakharov,5,748,NormGA,251.35118839155706,10,0
337,Zakharov,5,748,imprvGA,-97.1110748021184,10,0
338,Zakharov,5,748,PSO,-9.439526270312077,10,0
339,Zakharov,5,748,BBO,-137.10699904969917,10,0
