,function,run,seed,algo,func_val,pop_size,best_iter
147,KTablet,2,901,BBO,1462250.110094188,100,0
148,KTablet,3,732,NormGA,4063.4109898692536,100,0
149,KTablet,3,732,imprvGA,59.70027046096479,100,0
150,KTablet,3,732,PSO,6086.862494657933,100,0
151,KTablet,3,732,BBO,1830865.8887100408,100,0
152,KTablet,4,481,NormGA,3048.965283382486,100,0
153,KTablet,4,481,imprvGA,100.04654265754458,100,0
154,KTablet,4,481,PSO,13131.369632005912,100,0
155,KTablet,4,481,BBO,1592733.264469373,100,0
156,KTablet,5,319,NormGA,4511.915750253815,100,0
157,KTablet,5,319,imprvGA,5691.436760723173,100,0
158,KTablet,5,319,PSO,20025.27903723962,100,0
159,KTablet,5,319,BBO,928547.7070684935,100,0
160,WeightedSphere,1,484,NormGA,4.701955578665078,100,0
161,WeightedSphere,1,484,imprvGA,0.8811702182379093,100,0
162,WeightedSphere,1,484,PSO,15.95410982632884,100,0
163,WeightedSphere,1,484,BBO,642.0164801704516,100,0
164,WeightedSphere,2,901,NormGA,18.2107073245179,100,0
165,WeightedSphere,2,901,imprvGA,2.6520319263295242,100,0
166,WeightedSphere,2,901,PSO,51.61427972996003,100,0
167,WeightedSphere,2,901,BBO,1991.262546343195,100,0
168,WeightedSphere,3,732,NormGA,9.268751343483746,100,0
169,WeightedSphere,3,732,imprvGA,2.649063455540577,100,0
170,WeightedSphere,3,732,PSO,29.249215098422493,100,0
171,WeightedSphere,3,732,BBO,1918.858848376915,100,0
172,WeightedSphere,4,481,NormGA,15.229342584570855,100,0
173,WeightedSphere,4,481,imprvGA,0.8087993446767677,100,0
174,WeightedSphere,4,481,PSO,15.397477364159336,100,0
175,WeightedSphere,4,481,BBO,1388.8815305832104,100,0
176,WeightedSphere,5,319,NormGA,10.430080104176145,100,0
177,WeightedSphere,5,319,imprvGA,31.110394569672838,100,0
178,WeightedSphere,5,319,PSO,39.27336813732418,100,0
179,WeightedSphere,5,319,BBO,742.0161806419907,100,0
180,HyperEllipsodic,1,484,NormGA,4.701955578665078,100,0
181,HyperEllipsodic,1,484,imprvGA,0.8811702182379093,100,0
182,HyperEllipsodic,1,484,PSO,15.95410982632884,100,0
183,HyperEllipsodic,1,484,BBO,642.0164801704516,100,0
184,HyperEllipsodic,2,901,NormGA,18.2107073245179,100,0
185,HyperEllipsodic,2,901,imprvGA,2.6520319263295242,100,0
186,HyperEllipsodic,2,901,PSO,51.61427972996003,100,0
187,HyperEllipsodic,2,901,BBO,1991.262546343195,100,0
188,HyperEllipsodic,3,732,NormGA,9.268751343483746,100,0
189,HyperEllipsodic,3,732,imprvGA,2.649063455540577,100,0
190,HyperEllipsodic,3,732,PSO,29.249215098422493,100,0
191,HyperEllipsodic,3,732,BBO,1918.858848376915,100,0
192,HyperEllipsodic,4,481,NormGA,15.229342584570855,100,0
193,HyperEllipsodic,4,481,imprvGA,0.8087993446767677,100,0
194,HyperEllipsodic,4,481,PSO,15.397477364159336,100,0
195,HyperEllipsodic,4,481,BBO,1388.8815305832104,100,0
196,HyperEllipsodic,5,319,NormGA,10.430080104176145,100,0
197,HyperEllipsodic,5,319,imprvGA,31.110394569672838,100,0
198,HyperEllipsodic,5,319,PSO,39.27336813732418,100,0
199,HyperEllipsodic,5,319,BBO,742.0161806419907,100,0
200,SumOfDifferentPower,1,484,NormGA,12.495741854822207,100,0
201,SumOfDifferentPower,1,484,imprvGA,0.22171841061785438,100,0
202,SumOfDifferentPower,1,484,PSO,542.9815834131729,100,0
203,SumOfDifferentPower,1,484,BBO,744810.4525853612,100,0
204,SumOfDifferentPower,2,901,NormGA,2.7459547068723786,100,0
205,SumOfDifferentPower,2,901,imprvGA,0.07446854577692508,100,0
206,SumOfDifferentPower,2,901,PSO,535.1696875917139,100,0
207,SumOfDifferentPower,2,901,BBO,248339.90824348826,100,0
208,SumOfDifferentPower,3,732,NormGA,3.3301526497504947,100,0
209,SumOfDifferentPower,3,732,imprvGA,2.99511277819309,100,0
210,SumOfDifferentPower,3,732,PSO,472.6458913361804,100,0
211,SumOfDifferentPower,3,732,BBO,55088.597356676,100,0
212,SumOfDifferentPower,4,481,NormGA,2.4611055305687244,100,0
213,SumOfDifferentPower,4,481,imprvGA,0.03792598710767131,100,0
214,SumOfDifferentPower,4,481,PSO,110.40738208502623,100,0
215,SumOfDifferentPower,4,481,BBO,8220266.570301895,100,0
216,SumOfDifferentPower,5,319,NormGA,2.4776192458300677,100,0
217,SumOfDifferentPower,5,319,imprvGA,0.01866911190384707,100,0
218,SumOfDifferentPower,5,319,PSO,195.055910218467,100,0
219,SumOfDifferentPower,5,319,BBO,76968.69781088422,100,0
220,Griewank,1,484,NormGA,-0.7746714693459593,100,0
221,Griewank,1,484,imprvGA,-0.9520638120682211,100,0
222,Griewank,1,484,PSO,-0.6150268373367884,100,0
223,Griewank,1,484,BBO,0.0017440552611977939,100,0
224,Griewank,2,901,NormGA,-0.7829988070213455,100,0
225,Griewank,2,901,imprvGA,-0.8856022252351605,100,0
226,Griewank,2,901,PSO,-0.31808400183543506,100,0
227,Griewank,2,901,BBO,0.04235092955553402,100,0
228,Griewank,3,732,NormGA,-0.7937305472887687,100,0
229,Griewank,3,732,imprvGA,-0.9163199973964843,100,0
230,Griewank,3,732,PSO,-0.6273138026155124,100,0
231,Griewank,3,732,BBO,0.07291457255607829,100,0
232,Griewank,4,481,NormGA,-0.8348800329879318,100,0
233,Griewank,4,481,imprvGA,-0.8659752867763779,100,0
234,Griewank,4,481,PSO,-0.7700751588115218,100,0
235,Griewank,4,481,BBO,0.10063673356044706,100,0
236,Griewank,5,319,NormGA,-0.928371099371259,100,0
237,Griewank,5,319,imprvGA,-0.9321553961142187,100,0
238,Griewank,5,319,PSO,-0.4424766863380201,100,0
239,Griewank,5,319,BBO,0.06871384301015294,100,0
240,Michalewicz,1,484,NormGA,-9.328214909876174,100,0
241,Michalewicz,1,484,imprvGA,-9.527881572230715,100,0
242,Michalewicz,1,484,PSO,-3.2729854934953018,100,0
243,Michalewicz,1,484,BBO,-7.5294481148340955,100,0
244,Michalewicz,2,901,NormGA,-9.13872371552211,100,0
245,Michalewicz,2,901,imprvGA,-9.421765347666348,100,0
246,Michalewicz,2,901,PSO,-3.5933035095962356,100,0
247,Michalewicz,2,901,BBO,-7.25050700973953,100,0
248,Michalewicz,3,732,NormGA,-9.460461687319079,100,0
249,Michalewicz,3,732,imprvGA,-9.575156778289177,100,0
250,Michalewicz,3,732,PSO,-3.852137342354588,100,0
251,Michalewicz,3,732,BBO,-8.060568684979085,100,0
252,Michalewicz,4,481,NormGA,-9.357234995469156,100,0
253,Michalewicz,4,481,imprvGA,-9.452773309809954,100,0
254,Michalewicz,4,481,PSO,-3.3474238233321927,100,0
255,Michalewicz,4,481,BBO,-8.271546709894245,100,0
256,Michalewicz,5,319,NormGA,-9.305048736198145,100,0
257,Michalewicz,5,319,imprvGA,-9.511312931408746,100,0
258,Michalewicz,5,319,PSO,-4.745311372658272,100,0
259,Michalewicz,5,319,BBO,-7.638311283304442,100,0
260,Rastrigin,1,484,NormGA,19.487807866680768,100,0
261,Rastrigin,1,484,imprvGA,16.000966608783244,100,0
262,Rastrigin,1,484,PSO,117.53587237892552,100,0
263,Rastrigin,1,484,BBO,554.9479023622065,100,0
264,Rastrigin,2,901,NormGA,16.335007870489676,100,0
265,Rastrigin,2,901,imprvGA,7.159403037162832,100,0
266,Rastrigin,2,901,PSO,106.8741118021661,100,0
267,Rastrigin,2,901,BBO,458.89713136895676,100,0
268,Rastrigin,3,732,NormGA,21.437616768859982,100,0
269,Rastrigin,3,732,imprvGA,12.909679753882997,100,0
270,Rastrigin,3,732,PSO,73.58280883460277,100,0
271,Rastrigin,3,732,BBO,413.95724386767756,100,0
272,Rastrigin,4,481,NormGA,17.711257870213757,100,0
273,Rastrigin,4,481,imprvGA,22.851795266570548,100,0
274,Rastrigin,4,481,PSO,74.40583093583902,100,0
275,Rastrigin,4,481,BBO,227.50392463875878,100,0
276,Rastrigin,5,319,NormGA,27.717351301695004,100,0
277,Rastrigin,5,319,imprvGA,7.33910848557467,100,0
278,Rastrigin,5,319,PSO,71.50807435981885,100,0
279,Rastrigin,5,319,BBO,329.22176590357816,100,0
280,Schwefel,1,484,NormGA,-635.7518190130561,100,0
281,Schwefel,1,484,imprvGA,-636.2714282288109,100,0
282,Schwefel,1,484,PSO,-561.9580619818373,100,0
283,Schwefel,1,484,BBO,-597.8281993574058,100,0
284,Schwefel,2,901,NormGA,-636.2214707296577,100,0
285,Schwefel,2,901,imprvGA,-636.206394815483,100,0
286,Schwefel,2,901,PSO,-605.2981794489131,100,0
287,Schwefel,2,901,BBO,-604.3443384354712,100,0
288,Schwefel,3,732,NormGA,-635.8650597317855,100,0
289,Schwefel,3,732,imprvGA,-636.2234004072462,100,0
290,Schwefel,3,732,PSO,-569.4367747768403,100,0
291,Schwefel,3,732,BBO,-602.8808313595837,100,0
292,Schwefel,4,481,NormGA,-636.1072515175407,100,0
293,Schwefel,4,481,imprvGA,-636.3401481424328,100,0
294,Schwefel,4,481,PSO,-571.125847727999,100,0
295,Schwefel,4,481,BBO,-623.5369200140061,100,0
296,Schwefel,5,319,NormGA,-636.0100552860484,100,0
297,Schwefel,5,319,imprvGA,-636.2299710501138,100,0
298,Schwefel,5,319,PSO,-541.24753953615,100,0
299,Schwefel,5,319,BBO,-611.6450404000742,100,0
300,XinSheYang,1,484,NormGA,0.002344782108360637,100,0
301,XinSheYang,1,484,imprvGA,0.0009803291377910705,100,0
302,XinSheYang,1,484,PSO,0.2329078905039405,100,0
303,XinSheYang,1,484,BBO,0.01699125180938073,100,0
304,XinSheYang,2,901,NormGA,0.002691590309321622,100,0
305,XinSheYang,2,901,imprvGA,0.0009722915321039242,100,0
306,XinSheYang,2,901,PSO,0.07762624537605901,100,0
307,XinSheYang,2,901,BBO,0.010146765930302306,100,0
308,XinSheYang,3,732,NormGA,0.0037923935966338927,100,0
309,XinSheYang,3,732,imprvGA,0.0008779291656019011,100,0
310,XinSheYang,3,732,PSO,0.11022532668711855,100,0
311,XinSheYang,3,732,BBO,0.008933761191088602,100,0
312,XinSheYang,4,481,NormGA,0.003580627566336546,100,0
313,XinSheYang,4,481,imprvGA,0.0009817134636642434,100,0
314,XinSheYang,4,481,PSO,0.1243563801747641,100,0
315,XinSheYang,4,481,BBO,0.012636187169515423,100,0
316,XinSheYang,5,319,NormGA,0.0040617494192853746,100,0
317,XinSheYang,5,319,imprvGA,0.001425377670149049,100,0
318,XinSheYang,5,319,PSO,0.09216245544284254,100,0
319,XinSheYang,5,319,BBO,0.013265830072682245,100,0
320,Zakharov,1,484,NormGA,-218.41718518229524,100,0
321,Zakharov,1,484,imprvGA,-265.4407080157712,100,0
322,Zakharov,1,484,PSO,-244.78630118376878,100,0
323,Zakharov,1,484,BBO,-187.73647567682826,100,0
324,Zakharov,2,901,NormGA,-250.20760668404967,100,0
325,Zakharov,2,901,imprvGA,-244.91049257729853,100,0
326,Zakharov,2,901,PSO,-87.31862019075035,100,0
327,Zakharov,2,901,BBO,-202.81280319819055,100,0
328,Zakharov,3,732,NormGA,-265.1377419809339,100,0
329,Zakharov,3,732,imprvGA,-268.5449268157224,100,0
330,Zakharov,3,732,PSO,-246.15187456219692,100,0
331,Zakharov,3,732,BBO,-206.9988451158713,100,0
332,Zakharov,4,481,NormGA,-269.4625077459967,100,0
333,Zakharov,4,481,imprvGA,-288.84274121833477,100,0
334,Zakharov,4,481,PSO,-184.32951436930045,100,0
335,Zakharov,4,481,BBO,-234.12093787595478,100,0
336,Zakharov,5,319,NormGA,-213.78385160171885,100,0
337,Zakharov,5,319,imprvGA,-271.669129701269,100,0
338,Zakharov,5,319,PSO,-218.8114900480553,100,0
339,Zakharov,5,319,BBO,-261.1860675349493,100,0
