,function,run,seed,algo,func_val,pop_size,best_iter
104,DeJongsF2,2,142,NormGA,2457355.845227375,10,0
105,DeJongsF2,2,142,imprvGA,70471385.96355903,10,0
106,DeJongsF2,2,142,PSO,49748179.12772094,10,0
107,DeJongsF2,2,142,BBO,1713873627.3176908,10,0
108,DeJongsF2,3,945,NormGA,3352040.8361405954,10,0
109,DeJongsF2,3,945,imprvGA,10699577.109539073,10,0
110,DeJongsF2,3,945,PSO,62369507.6888898,10,0
111,DeJongsF2,3,945,BBO,190484810.18521476,10,0
112,DeJongsF2,4,67,NormGA,34437892.05094487,10,0
113,DeJongsF2,4,67,imprvGA,5245234.764647136,10,0
114,DeJongsF2,4,67,PSO,13576280.321590036,10,0
115,DeJongsF2,4,67,BBO,1764030536.808974,10,0
116,DeJongsF2,5,955,NormGA,20257936.1170082,10,0
117,DeJongsF2,5,955,imprvGA,4644487.896624963,10,0
118,DeJongsF2,5,955,PSO,5879988.814036489,10,0
119,DeJongsF2,5,955,BBO,989013586.4648407,10,0
120,Ellipsoid,1,907,NormGA,3592968.1189611866,10,0
121,Ellipsoid,1,907,imprvGA,25686272.585874666,10,0
122,Ellipsoid,1,907,PSO,11000232.172932502,10,0
123,Ellipsoid,1,907,BBO,632940383.9123256,10,0
124,Ellipsoid,2,142,NormGA,38221178.16893728,10,0
125,Ellipsoid,2,142,imprvGA,3020434.8165861424,10,0
126,Ellipsoid,2,142,PSO,30324204.449175444,10,0
127,Ellipsoid,2,142,BBO,65056061.5554844,10,0
128,Ellipsoid,3,945,NormGA,3144629.2938799863,10,0
129,Ellipsoid,3,945,imprvGA,4107375.4447589787,10,0
130,Ellipsoid,3,945,PSO,13805946.836055402,10,0
131,Ellipsoid,3,945,BBO,153376678.680297,10,0
132,Ellipsoid,4,67,NormGA,4301768.004710171,10,0
133,Ellipsoid,4,67,imprvGA,3090662.6061546705,10,0
134,Ellipsoid,4,67,PSO,7451454.661246009,10,0
135,Ellipsoid,4,67,BBO,109209463.96430825,10,0
136,Ellipsoid,5,955,NormGA,1257806.6716336627,10,0
137,Ellipsoid,5,955,imprvGA,2587659.1786940186,10,0
138,Ellipsoid,5,955,PSO,16370220.24051938,10,0
139,Ellipsoid,5,955,BBO,77038877.53896473,10,0
140,KTablet,1,907,NormGA,3581764.547677953,10,0
141,KTablet,1,907,imprvGA,4366499.800897126,10,0
142,KTablet,1,907,PSO,11532252.751644155,10,0
143,KTablet,1,907,BBO,43369956.907591075,10,0
144,KTablet,2,142,NormGA,3353402.4406472296,10,0
145,KTablet,2,142,imprvGA,3474455.133913295,10,0
146,KTablet,2,142,PSO,11126557.698171569,10,0
147,KTablet,2,142,BBO,59845821.04775541,10,0
148,KTablet,3,945,NormGA,3410456.6054856107,10,0
149,KTablet,3,945,imprvGA,5558360.247031,10,0
150,KTablet,3,945,PSO,20514504.210717488,10,0
151,KTablet,3,945,BBO,28618628.989189472,10,0
152,KTablet,4,67,NormGA,3353402.4406472296,10,0
153,KTablet,4,67,imprvGA,5879521.468670181,10,0
154,KTablet,4,67,PSO,9377151.470686516,10,0
155,KTablet,4,67,BBO,39442300.81708298,10,0
156,KTablet,5,955,NormGA,4536596.454056684,10,0
157,KTablet,5,955,imprvGA,3733802.2290009963,10,0
158,KTablet,5,955,PSO,4377343.378181187,10,0
159,KTablet,5,955,BBO,52466486.43507643,10,0
160,WeightedSphere,1,907,NormGA,6017.549933219467,10,0
161,WeightedSphere,1,907,imprvGA,4064.145143286917,10,0
162,WeightedSphere,1,907,PSO,8753.716248854405,10,0
163,WeightedSphere,1,907,BBO,17203.50795939588,10,0
164,WeightedSphere,2,142,NormGA,2371.8040236092584,10,0
165,WeightedSphere,2,142,imprvGA,1888.7349300631806,10,0
166,WeightedSphere,2,142,PSO,6238.430805159821,10,0
167,WeightedSphere,2,142,BBO,25984.207832348147,10,0
168,WeightedSphere,3,945,NormGA,2152.592035920763,10,0
169,WeightedSphere,3,945,imprvGA,3334.559765886069,10,0
170,WeightedSphere,3,945,PSO,4805.5842600793785,10,0
171,WeightedSphere,3,945,BBO,12512.93720992069,10,0
172,WeightedSphere,4,67,NormGA,4335.133331969808,10,0
173,WeightedSphere,4,67,imprvGA,9383.29597651033,10,0
174,WeightedSphere,4,67,PSO,10984.436175905183,10,0
175,WeightedSphere,4,67,BBO,30100.216268554483,10,0
176,WeightedSphere,5,955,NormGA,2569.8126087641585,10,0
177,WeightedSphere,5,955,imprvGA,8509.706439614625,10,0
178,WeightedSphere,5,955,PSO,6540.665639412914,10,0
179,WeightedSphere,5,955,BBO,24068.51160615828,10,0
180,HyperEllipsodic,1,907,NormGA,6017.549933219467,10,0
181,HyperEllipsodic,1,907,imprvGA,4064.145143286917,10,0
182,HyperEllipsodic,1,907,PSO,8753.716248854405,10,0
183,HyperEllipsodic,1,907,BBO,17203.50795939588,10,0
184,HyperEllipsodic,2,142,NormGA,2371.8040236092584,10,0
185,HyperEllipsodic,2,142,imprvGA,1888.7349300631806,10,0
186,HyperEllipsodic,2,142,PSO,6238.430805159821,10,0
187,HyperEllipsodic,2,142,BBO,25984.207832348147,10,0
188,HyperEllipsodic,3,945,NormGA,2152.592035920763,10,0
189,HyperEllipsodic,3,945,imprvGA,3334.559765886069,10,0
190,HyperEllipsodic,3,945,PSO,4805.5842600793785,10,0
191,HyperEllipsodic,3,945,BBO,12512.93720992069,10,0
192,HyperEllipsodic,4,67,NormGA,4335.133331969808,10,0
193,HyperEllipsodic,4,67,imprvGA,9383.29597651033,10,0
194,HyperEllipsodic,4,67,PSO,10984.436175905183,10,0
195,HyperEllipsodic,4,67,BBO,30100.216268554483,10,0
196,HyperEllipsodic,5,955,NormGA,2569.8126087641585,10,0
197,HyperEllipsodic,5,955,imprvGA,8509.706439614625,10,0
198,HyperEllipsodic,5,955,PSO,6540.665639412914,10,0
199,HyperEllipsodic,5,955,BBO,24068.51160615828,10,0
200,SumOfDifferentPower,1,907,NormGA,1157724285.7366354,10,0
201,SumOfDifferentPower,1,907,imprvGA,137563424.28010994,10,0
202,SumOfDifferentPower,1,907,PSO,58909249618.1123,10,0
203,SumOfDifferentPower,1,907,BBO,2384190091328171.0,10,0
204,SumOfDifferentPower,2,142,NormGA,542862282.6686928,10,0
205,SumOfDifferentPower,2,142,imprvGA,36802744.837071046,10,0
206,SumOfDifferentPower,2,142,PSO,5179919147.533487,10,0
207,SumOfDifferentPower,2,142,BBO,91751171953872.67,10,0
208,SumOfDifferentPower,3,945,NormGA,152658573.79315874,10,0
209,SumOfDifferentPower,3,945,imprvGA,120089711.47228247,10,0
210,SumOfDifferentPower,3,945,PSO,421932392653.6065,10,0
211,SumOfDifferentPower,3,945,BBO,952888500134124.1,10,0
212,SumOfDifferentPower,4,67,NormGA,26632379554.583775,10,0
213,SumOfDifferentPower,4,67,imprvGA,357911369.3497611,10,0
214,SumOfDifferentPower,4,67,PSO,104401256.35046175,10,0
215,SumOfDifferentPower,4,67,BBO,1940994203107798.8,10,0
216,SumOfDifferentPower,5,955,NormGA,1011276557.8069124,10,0
217,SumOfDifferentPower,5,955,imprvGA,1356573053.1180818,10,0
218,SumOfDifferentPower,5,955,PSO,15269916324.94447,10,0
219,SumOfDifferentPower,5,955,BBO,421558230253311.44,10,0
220,Griewank,1,907,NormGA,0.47869398784329914,10,0
221,Griewank,1,907,imprvGA,0.20220644889721484,10,0
222,Griewank,1,907,PSO,-0.12743774382062445,10,0
223,Griewank,1,907,BBO,0.9570224068360407,10,0
224,Griewank,2,142,NormGA,0.2957346112294061,10,0
225,Griewank,2,142,imprvGA,0.21050484028710367,10,0
226,Griewank,2,142,PSO,0.2241319189562433,10,0
227,Griewank,2,142,BBO,2.313109351908453,10,0
228,Griewank,3,945,NormGA,0.24124918081785457,10,0
229,Griewank,3,945,imprvGA,0.1752605476472414,10,0
230,Griewank,3,945,PSO,0.494455500215146,10,0
231,Griewank,3,945,BBO,0.6992163666744017,10,0
232,Griewank,4,67,NormGA,0.2882519896432252,10,0
233,Griewank,4,67,imprvGA,0.12393779224608029,10,0
234,Griewank,4,67,PSO,0.4226530589829813,10,0
235,Griewank,4,67,BBO,1.5477139042903016,10,0
236,Griewank,5,955,NormGA,0.3053607474309884,10,0
237,Griewank,5,955,imprvGA,0.15107323259258615,10,0
238,Griewank,5,955,PSO,0.276127064984275,10,0
239,Griewank,5,955,BBO,0.985891371005777,10,0
240,Michalewicz,1,907,NormGA,-5.202991657224409,10,0
241,Michalewicz,1,907,imprvGA,-6.579997447172302,10,0
242,Michalewicz,1,907,PSO,-3.4339175090489067,10,0
243,Michalewicz,1,907,BBO,-4.5502660180035495,10,0
244,Michalewicz,2,142,NormGA,-5.742630265882955,10,0
245,Michalewicz,2,142,imprvGA,-5.874859521111458,10,0
246,Michalewicz,2,142,PSO,-4.095364359081077,10,0
247,Michalewicz,2,142,BBO,-4.895952302172942,10,0
248,Michalewicz,3,945,NormGA,-4.593679881667221,10,0
249,Michalewicz,3,945,imprvGA,-5.366040554221844,10,0
250,Michalewicz,3,945,PSO,-2.6636554460172617,10,0
251,Michalewicz,3,945,BBO,-2.9009784800768355,10,0
252,Michalewicz,4,67,NormGA,-5.626128669059629,10,0
253,Michalewicz,4,67,imprvGA,-6.022646266085789,10,0
254,Michalewicz,4,67,PSO,-3.270212686824326,10,0
255,Michalewicz,4,67,BBO,-5.067169746922653,10,0
256,Michalewicz,5,955,NormGA,-5.244428257655519,10,0
257,Michalewicz,5,955,imprvGA,-5.576529515933482,10,0
258,Michalewicz,5,955,PSO,-3.2771888463682775,10,0
259,Michalewicz,5,955,BBO,-2.918883743955986,10,0
260,Rastrigin,1,907,NormGA,973.1596793162001,10,0
261,Rastrigin,1,907,imprvGA,1037.4147704223083,10,0
262,Rastrigin,1,907,PSO,1355.337895902264,10,0
263,Rastrigin,1,907,BBO,3926.9429899458237,10,0
264,Rastrigin,2,142,NormGA,1556.1726230857632,10,0
265,Rastrigin,2,142,imprvGA,1115.9612640586058,10,0
266,Rastrigin,2,142,PSO,1101.9401400066763,10,0
267,Rastrigin,2,142,BBO,6346.087813058295,10,0
268,Rastrigin,3,945,NormGA,698.7221357119528,10,0
269,Rastrigin,3,945,imprvGA,947.5727476226613,10,0
270,Rastrigin,3,945,PSO,2459.6895559783406,10,0
271,Rastrigin,3,945,BBO,2810.3993460001852,10,0
272,Rastrigin,4,67,NormGA,777.5242475213757,10,0
273,Rastrigin,4,67,imprvGA,723.0307315368976,10,0
274,Rastrigin,4,67,PSO,1853.7450130827829,10,0
275,Rastrigin,4,67,BBO,7227.140061487465,10,0
276,Rastrigin,5,955,NormGA,1291.7837401541974,10,0
277,Rastrigin,5,955,imprvGA,973.1257083809776,10,0
278,Rastrigin,5,955,PSO,3361.179262863479,10,0
279,Rastrigin,5,955,BBO,4752.10298378974,10,0
280,Schwefel,1,907,NormGA,-548.4953142116498,10,0
281,Schwefel,1,907,imprvGA,-520.9096530296894,10,0
282,Schwefel,1,907,PSO,-451.29692727092583,10,0
283,Schwefel,1,907,BBO,-526.0047098537641,10,0
284,Schwefel,2,142,NormGA,-510.2066466399896,10,0
285,Schwefel,2,142,imprvGA,-434.3520458924957,10,0
286,Schwefel,2,142,PSO,-388.35236943132224,10,0
287,Schwefel,2,142,BBO,-463.68205735062486,10,0
288,Schwefel,3,945,NormGA,-534.7927727281634,10,0
289,Schwefel,3,945,imprvGA,-485.9715572450342,10,0
290,Schwefel,3,945,PSO,-404.1127510698274,10,0
291,Schwefel,3,945,BBO,-519.7444080195086,10,0
292,Schwefel,4,67,NormGA,-452.52428540718034,10,0
293,Schwefel,4,67,imprvGA,-544.8079764998657,10,0
294,Schwefel,4,67,PSO,-409.3438355937156,10,0
295,Schwefel,4,67,BBO,-554.9823597991801,10,0
296,Schwefel,5,955,NormGA,-560.8401799922211,10,0
297,Schwefel,5,955,imprvGA,-449.50386143048195,10,0
298,Schwefel,5,955,PSO,-473.06103437624137,10,0
299,Schwefel,5,955,BBO,-488.5035401328727,10,0
300,XinSheYang,1,907,NormGA,0.03709842710576935,10,0
301,XinSheYang,1,907,imprvGA,0.040584747418297464,10,0
302,XinSheYang,1,907,PSO,1.1502865148466035,10,0
303,XinSheYang,1,907,BBO,0.06652625409401225,10,0
304,XinSheYang,2,142,NormGA,0.03849611583593344,10,0
305,XinSheYang,2,142,imprvGA,0.035512184515611174,10,0
306,XinSheYang,2,142,PSO,0.4994989070861615,10,0
307,XinSheYang,2,142,BBO,0.15418214238655661,10,0
308,XinSheYang,3,945,NormGA,0.012914395937302607,10,0
309,XinSheYang,3,945,imprvGA,0.05330367218597221,10,0
310,XinSheYang,3,945,PSO,0.3461790310150843,10,0
311,XinSheYang,3,945,BBO,0.05749526119026492,10,0
312,XinSheYang,4,67,NormGA,0.03431518185853158,10,0
313,XinSheYang,4,67,imprvGA,0.041146318700740855,10,0
314,XinSheYang,4,67,PSO,0.2690061827927779,10,0
315,XinSheYang,4,67,BBO,0.0723821843610692,10,0
316,XinSheYang,5,955,NormGA,0.03687398480337814,10,0
317,XinSheYang,5,955,imprvGA,0.03747989999641743,10,0
318,XinSheYang,5,955,PSO,0.5218408358627963,10,0
319,XinSheYang,5,955,BBO,0.09392221373547034,10,0
320,Zakharov,1,907,NormGA,-53.418089001763654,10,0
321,Zakharov,1,907,imprvGA,66.47199187431553,10,0
322,Zakharov,1,907,PSO,223.36895341156415,10,0
323,Zakharov,1,907,BBO,387.56037464807133,10,0
324,Zakharov,2,142,NormGA,-139.45867893921826,10,0
325,Zakharov,2,142,imprvGA,-129.88283822901226,10,0
326,Zakharov,2,142,PSO,-3.9474769815249715,10,0
327,Zakharov,2,142,BBO,94.97319636181591,10,0
328,Zakharov,3,945,NormGA,-126.49148492607786,10,0
329,Zakharov,3,945,imprvGA,-205.51115285553922,10,0
330,Zakharov,3,945,PSO,27.703335560985458,10,0
331,Zakharov,3,945,BBO,-194.77799240242038,10,0
332,Zakharov,4,67,NormGA,4.361899708270638,10,0
333,Zakharov,4,67,imprvGA,124.1863663320631,10,0
334,Zakharov,4,67,PSO,11.513194999886613,10,0
335,Zakharov,4,67,BBO,181.7959488540193,10,0
336,Zakharov,5,955,NormGA,-101.79143506856731,10,0
337,Zakharov,5,955,imprvGA,-8.643997645883365,10,0
338,Zakharov,5,955,PSO,48.796191770444324,10,0
339,Zakharov,5,955,BBO,39.44009757441157,10,0
