,function,run,seed,algo,func_val,pop_size,max_iter,best_iter
68,StyblinskiTang,3,646,NormGA,9158.734771150954,100,20,20
69,StyblinskiTang,3,646,imprvGA,-25.32408572576363,100,20,20
70,StyblinskiTang,3,646,PSO,1954.7612429331152,100,20,20
71,StyblinskiTang,3,646,BBO,149050.60714493,100,20,20
72,StyblinskiTang,4,863,NormGA,4891.163980008698,100,20,20
73,StyblinskiTang,4,863,imprvGA,7088.922411427715,100,20,20
74,StyblinskiTang,4,863,PSO,4201.313826656806,100,20,20
75,StyblinskiTang,4,863,BBO,10546.023674785172,100,20,20
76,StyblinskiTang,5,147,NormGA,22408.078616782826,100,20,20
77,StyblinskiTang,5,147,imprvGA,2125.521877096087,100,20,20
78,StyblinskiTang,5,147,PSO,178920.58948942495,100,20,20
79,StyblinskiTang,5,147,BBO,46644.19912554392,100,20,20
80,DeJongsF1,1,146,NormGA,400.77425712332894,100,20,20
81,DeJongsF1,1,146,imprvGA,214.9018555392082,100,20,20
82,DeJongsF1,1,146,PSO,540.4927839708472,100,20,20
83,DeJongsF1,1,146,BBO,918.5667371089239,100,20,20
84,DeJongsF1,2,627,NormGA,490.339330162773,100,20,20
85,DeJongsF1,2,627,imprvGA,41.85044630975794,100,20,20
86,DeJongsF1,2,627,PSO,391.577812897968,100,20,20
87,DeJongsF1,2,627,BBO,1216.08767487049,100,20,20
88,DeJongsF1,3,646,NormGA,325.3420569747178,100,20,20
89,DeJongsF1,3,646,imprvGA,184.32793325767992,100,20,20
90,DeJongsF1,3,646,PSO,242.04490191214992,100,20,20
91,DeJongsF1,3,646,BBO,1291.2259093158782,100,20,20
92,DeJongsF1,4,863,NormGA,107.63384528909624,100,20,20
93,DeJongsF1,4,863,imprvGA,25.618411486568757,100,20,20
94,DeJongsF1,4,863,PSO,467.59998752877084,100,20,20
95,DeJongsF1,4,863,BBO,509.3648168449988,100,20,20
96,DeJongsF1,5,147,NormGA,265.7559642222991,100,20,20
97,DeJongsF1,5,147,imprvGA,85.22364179029873,100,20,20
98,DeJongsF1,5,147,PSO,379.6973163627985,100,20,20
99,DeJongsF1,5,147,BBO,944.9895117180928,100,20,20
100,DeJongsF2,1,146,NormGA,4370063.698911142,100,20,20
101,DeJongsF2,1,146,imprvGA,459777.3675535589,100,20,20
102,DeJongsF2,1,146,PSO,1769689.0007729926,100,20,20
103,DeJongsF2,1,146,BBO,5197960.15090589,100,20,20
104,DeJongsF2,2,627,NormGA,1498474.243918124,100,20,20
105,DeJongsF2,2,627,imprvGA,185006.93270257916,100,20,20
106,DeJongsF2,2,627,PSO,2528945.2992663085,100,20,20
107,DeJongsF2,2,627,BBO,6792132.730071947,100,20,20
108,DeJongsF2,3,646,NormGA,10289184.138717623,100,20,20
109,DeJongsF2,3,646,imprvGA,1833553.1758020981,100,20,20
110,DeJongsF2,3,646,PSO,2074018.3155763738,100,20,20
111,DeJongsF2,3,646,BBO,8061200.4353807205,100,20,20
112,DeJongsF2,4,863,NormGA,7492884.140262314,100,20,20
113,DeJongsF2,4,863,imprvGA,56731.993173513096,100,20,20
114,DeJongsF2,4,863,PSO,8071619.1639251085,100,20,20
115,DeJongsF2,4,863,BBO,1540730.2247762564,100,20,20
116,DeJongsF2,5,147,NormGA,5526604.233935104,100,20,20
117,DeJongsF2,5,147,imprvGA,86262.715214674,100,20,20
118,DeJongsF2,5,147,PSO,1628377.325161081,100,20,20
119,DeJongsF2,5,147,BBO,10748087.22402656,100,20,20
120,Ellipsoid,1,146,NormGA,182991.27124828516,100,20,20
121,Ellipsoid,1,146,imprvGA,207597.5126860104,100,20,20
122,Ellipsoid,1,146,PSO,1541875.4661871311,100,20,20
123,Ellipsoid,1,146,BBO,2360336.02789635,100,20,20
124,Ellipsoid,2,627,NormGA,3048779.5240938687,100,20,20
125,Ellipsoid,2,627,imprvGA,427490.62683678593,100,20,20
126,Ellipsoid,2,627,PSO,555290.3865107775,100,20,20
127,Ellipsoid,2,627,BBO,12587874.179300696,100,20,20
128,Ellipsoid,3,646,NormGA,347854.2477568088,100,20,20
129,Ellipsoid,3,646,imprvGA,22746.105421968467,100,20,20
130,Ellipsoid,3,646,PSO,2451206.996147486,100,20,20
131,Ellipsoid,3,646,BBO,8130238.545055349,100,20,20
132,Ellipsoid,4,863,NormGA,111651.31452719127,100,20,20
133,Ellipsoid,4,863,imprvGA,188118.93427669845,100,20,20
134,Ellipsoid,4,863,PSO,5535493.670901314,100,20,20
135,Ellipsoid,4,863,BBO,5182115.97655626,100,20,20
136,Ellipsoid,5,147,NormGA,3727981.9774863366,100,20,20
137,Ellipsoid,5,147,imprvGA,271601.8369316091,100,20,20
138,Ellipsoid,5,147,PSO,4539405.013626433,100,20,20
139,Ellipsoid,5,147,BBO,99126102.51857403,100,20,20
140,KTablet,1,146,NormGA,125825.91774420404,100,20,20
141,KTablet,1,146,imprvGA,905774.0168022709,100,20,20
142,KTablet,1,146,PSO,1118267.66543155,100,20,20
143,KTablet,1,146,BBO,4025562.9673955804,100,20,20
144,KTablet,2,627,NormGA,1305380.3773912117,100,20,20
145,KTablet,2,627,imprvGA,968171.4323770019,100,20,20
146,KTablet,2,627,PSO,1058801.6556785433,100,20,20
147,KTablet,2,627,BBO,4361553.284351565,100,20,20
148,KTablet,3,646,NormGA,242243.0923487238,100,20,20
149,KTablet,3,646,imprvGA,862118.0468615647,100,20,20
150,KTablet,3,646,PSO,2202054.403145087,100,20,20
151,KTablet,3,646,BBO,3958329.5185380825,100,20,20
152,KTablet,4,863,NormGA,1236764.1022033116,100,20,20
153,KTablet,4,863,imprvGA,121420.49558348548,100,20,20
154,KTablet,4,863,PSO,1247985.2583295847,100,20,20
155,KTablet,4,863,BBO,1322320.0114342389,100,20,20
156,KTablet,5,147,NormGA,640425.3356624632,100,20,20
157,KTablet,5,147,imprvGA,599317.3936840373,100,20,20
158,KTablet,5,147,PSO,1566981.9621872492,100,20,20
159,KTablet,5,147,BBO,3610685.5299723214,100,20,20
160,WeightedSphere,1,146,NormGA,1744.8903056890947,100,20,20
161,WeightedSphere,1,146,imprvGA,420.608624856868,100,20,20
162,WeightedSphere,1,146,PSO,2606.0921244459178,100,20,20
163,WeightedSphere,1,146,BBO,9845.509550509209,100,20,20
164,WeightedSphere,2,627,NormGA,882.6402823240466,100,20,20
165,WeightedSphere,2,627,imprvGA,903.2747878679686,100,20,20
166,WeightedSphere,2,627,PSO,393.64007389972835,100,20,20
167,WeightedSphere,2,627,BBO,1629.358762481963,100,20,20
168,WeightedSphere,3,646,NormGA,1622.8277895568806,100,20,20
169,WeightedSphere,3,646,imprvGA,644.6546721423886,100,20,20
170,WeightedSphere,3,646,PSO,1650.7002175118046,100,20,20
171,WeightedSphere,3,646,BBO,4651.347050197145,100,20,20
172,WeightedSphere,4,863,NormGA,744.846412593739,100,20,20
173,WeightedSphere,4,863,imprvGA,386.0188630180665,100,20,20
174,WeightedSphere,4,863,PSO,1066.4120244889007,100,20,20
175,WeightedSphere,4,863,BBO,4186.9410884458575,100,20,20
176,WeightedSphere,5,147,NormGA,1343.003466690097,100,20,20
177,WeightedSphere,5,147,imprvGA,745.7612913191854,100,20,20
178,WeightedSphere,5,147,PSO,1115.5486101467661,100,20,20
179,WeightedSphere,5,147,BBO,2782.4137431394192,100,20,20
180,HyperEllipsodic,1,146,NormGA,1744.8903056890947,100,20,20
181,HyperEllipsodic,1,146,imprvGA,420.608624856868,100,20,20
182,HyperEllipsodic,1,146,PSO,2606.0921244459178,100,20,20
183,HyperEllipsodic,1,146,BBO,9845.509550509209,100,20,20
184,HyperEllipsodic,2,627,NormGA,882.6402823240466,100,20,20
185,HyperEllipsodic,2,627,imprvGA,903.2747878679686,100,20,20
186,HyperEllipsodic,2,627,PSO,393.64007389972835,100,20,20
187,HyperEllipsodic,2,627,BBO,1629.358762481963,100,20,20
188,HyperEllipsodic,3,646,NormGA,1622.8277895568806,100,20,20
189,HyperEllipsodic,3,646,imprvGA,644.6546721423886,100,20,20
190,HyperEllipsodic,3,646,PSO,1650.7002175118046,100,20,20
191,HyperEllipsodic,3,646,BBO,4651.347050197145,100,20,20
192,HyperEllipsodic,4,863,NormGA,744.846412593739,100,20,20
193,HyperEllipsodic,4,863,imprvGA,386.0188630180665,100,20,20
194,HyperEllipsodic,4,863,PSO,1066.4120244889007,100,20,20
195,HyperEllipsodic,4,863,BBO,4186.9410884458575,100,20,20
196,HyperEllipsodic,5,147,NormGA,1343.003466690097,100,20,20
197,HyperEllipsodic,5,147,imprvGA,745.7612913191854,100,20,20
198,HyperEllipsodic,5,147,PSO,1115.5486101467661,100,20,20
199,HyperEllipsodic,5,147,BBO,2782.4137431394192,100,20,20
200,SumOfDifferentPower,1,146,NormGA,1272760.6263242667,100,20,20
201,SumOfDifferentPower,1,146,imprvGA,1284698.1983806135,100,20,20
202,SumOfDifferentPower,1,146,PSO,2878380.7036749036,100,20,20
203,SumOfDifferentPower,1,146,BBO,198410320131.01135,100,20,20
204,SumOfDifferentPower,2,627,NormGA,3425873.182322596,100,20,20
205,SumOfDifferentPower,2,627,imprvGA,828246.7991127676,100,20,20
206,SumOfDifferentPower,2,627,PSO,261652359.51554453,100,20,20
207,SumOfDifferentPower,2,627,BBO,655298508.5674138,100,20,20
208,SumOfDifferentPower,3,646,NormGA,2465850.808667331,100,20,20
209,SumOfDifferentPower,3,646,imprvGA,301446.56526787375,100,20,20
210,SumOfDifferentPower,3,646,PSO,111160667.6257386,100,20,20
211,SumOfDifferentPower,3,646,BBO,1043026232.2893845,100,20,20
212,SumOfDifferentPower,4,863,NormGA,37371663.873311505,100,20,20
213,SumOfDifferentPower,4,863,imprvGA,464733.6800437925,100,20,20
214,SumOfDifferentPower,4,863,PSO,143739.93113624203,100,20,20
215,SumOfDifferentPower,4,863,BBO,212467427.2612366,100,20,20
216,SumOfDifferentPower,5,147,NormGA,66322474.56564096,100,20,20
217,SumOfDifferentPower,5,147,imprvGA,986629.1606144016,100,20,20
218,SumOfDifferentPower,5,147,PSO,14241134.582650077,100,20,20
219,SumOfDifferentPower,5,147,BBO,10428340798.13527,100,20,20
220,Griewank,1,146,NormGA,0.0020133361695492125,100,20,20
221,Griewank,1,146,imprvGA,-0.1319008982616216,100,20,20
222,Griewank,1,146,PSO,0.14739728462418697,100,20,20
223,Griewank,1,146,BBO,0.09300682258858771,100,20,20
224,Griewank,2,627,NormGA,0.04235035777272032,100,20,20
225,Griewank,2,627,imprvGA,-0.3258224289805003,100,20,20
226,Griewank,2,627,PSO,-0.06315624046010171,100,20,20
227,Griewank,2,627,BBO,0.13496586607581035,100,20,20
228,Griewank,3,646,NormGA,0.08463943970602113,100,20,20
229,Griewank,3,646,imprvGA,-0.041031515954564515,100,20,20
230,Griewank,3,646,PSO,-0.04362118486121641,100,20,20
231,Griewank,3,646,BBO,0.20693492642873823,100,20,20
232,Griewank,4,863,NormGA,-0.1985221423226199,100,20,20
233,Griewank,4,863,imprvGA,-0.37291004590054155,100,20,20
234,Griewank,4,863,PSO,-0.07243652148480115,100,20,20
235,Griewank,4,863,BBO,0.10598446969434315,100,20,20
236,Griewank,5,147,NormGA,0.02473548198419346,100,20,20
237,Griewank,5,147,imprvGA,-0.28250398853274417,100,20,20
238,Griewank,5,147,PSO,-0.029338906226745676,100,20,20
239,Griewank,5,147,BBO,0.21300580048997733,100,20,20
240,Michalewicz,1,146,NormGA,-7.87903704483277,100,20,20
241,Michalewicz,1,146,imprvGA,-7.2624758094752995,100,20,20
242,Michalewicz,1,146,PSO,-3.001015701765459,100,20,20
243,Michalewicz,1,146,BBO,-6.312482754491092,100,20,20
244,Michalewicz,2,627,NormGA,-6.437584231962318,100,20,20
245,Michalewicz,2,627,imprvGA,-8.924947641441308,100,20,20
246,Michalewicz,2,627,PSO,-2.899624925093382,100,20,20
247,Michalewicz,2,627,BBO,-6.753449938886786,100,20,20
248,Michalewicz,3,646,NormGA,-7.082643792577319,100,20,20
249,Michalewicz,3,646,imprvGA,-6.828167936713285,100,20,20
250,Michalewicz,3,646,PSO,-2.875818486534799,100,20,20
251,Michalewicz,3,646,BBO,-7.748003921596992,100,20,20
252,Michalewicz,4,863,NormGA,-6.344110734310084,100,20,20
253,Michalewicz,4,863,imprvGA,-7.499005600071492,100,20,20
254,Michalewicz,4,863,PSO,-2.9465953466312174,100,20,20
255,Michalewicz,4,863,BBO,-6.003796932525088,100,20,20
256,Michalewicz,5,147,NormGA,-7.577376170400306,100,20,20
257,Michalewicz,5,147,imprvGA,-8.139290202555813,100,20,20
258,Michalewicz,5,147,PSO,-3.281983896750187,100,20,20
259,Michalewicz,5,147,BBO,-7.465781276943733,100,20,20
260,Rastrigin,1,146,NormGA,511.0925393210446,100,20,20
261,Rastrigin,1,146,imprvGA,246.27617797581036,100,20,20
262,Rastrigin,1,146,PSO,394.6805363916277,100,20,20
263,Rastrigin,1,146,BBO,750.146035452879,100,20,20
264,Rastrigin,2,627,NormGA,507.75980697442594,100,20,20
265,Rastrigin,2,627,imprvGA,92.28553231885135,100,20,20
266,Rastrigin,2,627,PSO,830.1262578354028,100,20,20
267,Rastrigin,2,627,BBO,929.2696694211082,100,20,20
268,Rastrigin,3,646,NormGA,276.0743368918054,100,20,20
269,Rastrigin,3,646,imprvGA,160.22639806951986,100,20,20
270,Rastrigin,3,646,PSO,790.5029189327115,100,20,20
271,Rastrigin,3,646,BBO,1125.288026466656,100,20,20
272,Rastrigin,4,863,NormGA,461.05728538898495,100,20,20
273,Rastrigin,4,863,imprvGA,90.15084083082448,100,20,20
274,Rastrigin,4,863,PSO,623.1944613411528,100,20,20
275,Rastrigin,4,863,BBO,298.6992371055178,100,20,20
276,Rastrigin,5,147,NormGA,316.2784929172231,100,20,20
277,Rastrigin,5,147,imprvGA,267.36491143260275,100,20,20
278,Rastrigin,5,147,PSO,811.6889308690743,100,20,20
279,Rastrigin,5,147,BBO,1386.8967685835692,100,20,20
280,Schwefel,1,146,NormGA,-599.2857753312917,100,20,20
281,Schwefel,1,146,imprvGA,-623.4667560583771,100,20,20
282,Schwefel,1,146,PSO,-519.6795955326448,100,20,20
283,Schwefel,1,146,BBO,-574.8360254493836,100,20,20
284,Schwefel,2,627,NormGA,-584.4055709341748,100,20,20
285,Schwefel,2,627,imprvGA,-604.6261481425989,100,20,20
286,Schwefel,2,627,PSO,-448.12655592397334,100,20,20
287,Schwefel,2,627,BBO,-583.8569714172618,100,20,20
288,Schwefel,3,646,NormGA,-628.4246940131244,100,20,20
289,Schwefel,3,646,imprvGA,-625.5296675219806,100,20,20
290,Schwefel,3,646,PSO,-433.5138957755246,100,20,20
291,Schwefel,3,646,BBO,-618.8454329110904,100,20,20
292,Schwefel,4,863,NormGA,-598.8268248240686,100,20,20
293,Schwefel,4,863,imprvGA,-624.1688380840378,100,20,20
294,Schwefel,4,863,PSO,-479.74396688371945,100,20,20
295,Schwefel,4,863,BBO,-622.9008172490198,100,20,20
296,Schwefel,5,147,NormGA,-610.4369047667243,100,20,20
297,Schwefel,5,147,imprvGA,-627.1382099194557,100,20,20
298,Schwefel,5,147,PSO,-535.7814385613187,100,20,20
299,Schwefel,5,147,BBO,-605.1990310367034,100,20,20
300,XinSheYang,1,146,NormGA,0.03146174297050708,100,20,20
301,XinSheYang,1,146,imprvGA,0.022869441828335214,100,20,20
302,XinSheYang,1,146,PSO,0.26637787538997004,100,20,20
303,XinSheYang,1,146,BBO,0.023106003175012282,100,20,20
304,XinSheYang,2,627,NormGA,0.017713201007233212,100,20,20
305,XinSheYang,2,627,imprvGA,0.024997407242619705,100,20,20
306,XinSheYang,2,627,PSO,0.5452037125985499,100,20,20
307,XinSheYang,2,627,BBO,0.01607492538449573,100,20,20
308,XinSheYang,3,646,NormGA,0.02305826135440898,100,20,20
309,XinSheYang,3,646,imprvGA,0.018431750544140677,100,20,20
310,XinSheYang,3,646,PSO,0.12836728108195006,100,20,20
311,XinSheYang,3,646,BBO,0.013894435788743194,100,20,20
312,XinSheYang,4,863,NormGA,0.01129601736647229,100,20,20
313,XinSheYang,4,863,imprvGA,0.019185715417170065,100,20,20
314,XinSheYang,4,863,PSO,0.29159408994179925,100,20,20
315,XinSheYang,4,863,BBO,0.029459675713505502,100,20,20
316,XinSheYang,5,147,NormGA,0.03890323744705113,100,20,20
317,XinSheYang,5,147,imprvGA,0.03123792790730265,100,20,20
318,XinSheYang,5,147,PSO,0.08835239965284675,100,20,20
319,XinSheYang,5,147,BBO,0.039850853461881885,100,20,20
320,Zakharov,1,146,NormGA,-56.77080147993205,100,20,20
321,Zakharov,1,146,imprvGA,2.3368741946507656,100,20,20
322,Zakharov,1,146,PSO,-151.15671081109429,100,20,20
323,Zakharov,1,146,BBO,-80.92441943649,100,20,20
324,Zakharov,2,627,NormGA,-28.6875,100,20,20
325,Zakharov,2,627,imprvGA,-128.27857094515602,100,20,20
326,Zakharov,2,627,PSO,-118.55832663651533,100,20,20
327,Zakharov,2,627,BBO,-88.1447571413099,100,20,20
328,Zakharov,3,646,NormGA,-39.20684355983386,100,20,20
329,Zakharov,3,646,imprvGA,-172.83059923518456,100,20,20
330,Zakharov,3,646,PSO,-62.618284760012465,100,20,20
331,Zakharov,3,646,BBO,47.35307113361294,100,20,20
332,Zakharov,4,863,NormGA,-133.47775178718524,100,20,20
333,Zakharov,4,863,imprvGA,-129.0620040507168,100,20,20
334,Zakharov,4,863,PSO,-89.73821585813516,100,20,20
335,Zakharov,4,863,BBO,-56.84947561582906,100,20,20
336,Zakharov,5,147,NormGA,-114.34922756350913,100,20,20
337,Zakharov,5,147,imprvGA,-80.95852663135301,100,20,20
338,Zakharov,5,147,PSO,5.494954613459126,100,20,20
339,Zakharov,5,147,BBO,-179.8764074982773,100,20,20
