,function,run,seed,algo,func_val,pop_size,max_iter,best_iter
163,WeightedSphere,1,906,BBO,4697.54700701758,40,20,20
164,WeightedSphere,2,279,NormGA,4600.424889193775,40,20,20
165,WeightedSphere,2,279,imprvGA,3424.9407936860225,40,20,20
166,WeightedSphere,2,279,PSO,1660.6414016931633,40,20,20
167,WeightedSphere,2,279,BBO,2707.33353341384,40,20,20
168,WeightedSphere,3,477,NormGA,4189.728913138753,40,20,20
169,WeightedSphere,3,477,imprvGA,1723.5109328492804,40,20,20
170,WeightedSphere,3,477,PSO,3720.5615499679407,40,20,20
171,WeightedSphere,3,477,BBO,19520.159440491894,40,20,20
172,WeightedSphere,4,630,NormGA,1684.0111616039978,40,20,20
173,WeightedSphere,4,630,imprvGA,2087.727676236203,40,20,20
174,WeightedSphere,4,630,PSO,2779.293918521023,40,20,20
175,WeightedSphere,4,630,BBO,2989.273308754052,40,20,20
176,WeightedSphere,5,315,NormGA,2208.24357750196,40,20,20
177,WeightedSphere,5,315,imprvGA,2084.5387895085214,40,20,20
178,WeightedSphere,5,315,PSO,4750.904515995506,40,20,20
179,WeightedSphere,5,315,BBO,5966.085676727511,40,20,20
180,HyperEllipsodic,1,906,NormGA,1943.8956323981395,40,20,20
181,HyperEllipsodic,1,906,imprvGA,2456.2172761283973,40,20,20
182,HyperEllipsodic,1,906,PSO,2339.6180367929414,40,20,20
183,HyperEllipsodic,1,906,BBO,4697.54700701758,40,20,20
184,HyperEllipsodic,2,279,NormGA,4600.424889193775,40,20,20
185,HyperEllipsodic,2,279,imprvGA,3424.9407936860225,40,20,20
186,HyperEllipsodic,2,279,PSO,1660.6414016931633,40,20,20
187,HyperEllipsodic,2,279,BBO,2707.33353341384,40,20,20
188,HyperEllipsodic,3,477,NormGA,4189.728913138753,40,20,20
189,HyperEllipsodic,3,477,imprvGA,1723.5109328492804,40,20,20
190,HyperEllipsodic,3,477,PSO,3720.5615499679407,40,20,20
191,HyperEllipsodic,3,477,BBO,19520.159440491894,40,20,20
192,HyperEllipsodic,4,630,NormGA,1684.0111616039978,40,20,20
193,HyperEllipsodic,4,630,imprvGA,2087.727676236203,40,20,20
194,HyperEllipsodic,4,630,PSO,2779.293918521023,40,20,20
195,HyperEllipsodic,4,630,BBO,2989.273308754052,40,20,20
196,HyperEllipsodic,5,315,NormGA,2208.24357750196,40,20,20
197,HyperEllipsodic,5,315,imprvGA,2084.5387895085214,40,20,20
198,HyperEllipsodic,5,315,PSO,4750.904515995506,40,20,20
199,HyperEllipsodic,5,315,BBO,5966.085676727511,40,20,20
200,SumOfDifferentPower,1,906,NormGA,709859562.5882049,40,20,20
201,SumOfDifferentPower,1,906,imprvGA,43884474.73530754,40,20,20
202,SumOfDifferentPower,1,906,PSO,44253649.46672816,40,20,20
203,SumOfDifferentPower,1,906,BBO,179466968027.00003,40,20,20
204,SumOfDifferentPower,2,279,NormGA,1146569299.203972,40,20,20
205,SumOfDifferentPower,2,279,imprvGA,1000323.3711200651,40,20,20
206,SumOfDifferentPower,2,279,PSO,1709668584.9623199,40,20,20
207,SumOfDifferentPower,2,279,BBO,20833107352.333237,40,20,20
208,SumOfDifferentPower,3,477,NormGA,50150739.42339235,40,20,20
209,SumOfDifferentPower,3,477,imprvGA,57643522.48008166,40,20,20
210,SumOfDifferentPower,3,477,PSO,4003388.645881029,40,20,20
211,SumOfDifferentPower,3,477,BBO,118927542500.64674,40,20,20
212,SumOfDifferentPower,4,630,NormGA,75431115.8210303,40,20,20
213,SumOfDifferentPower,4,630,imprvGA,722592849.8011858,40,20,20
214,SumOfDifferentPower,4,630,PSO,2054137162.0132277,40,20,20
215,SumOfDifferentPower,4,630,BBO,30940751690.482143,40,20,20
216,SumOfDifferentPower,5,315,NormGA,83843199.80107321,40,20,20
217,SumOfDifferentPower,5,315,imprvGA,5581009.3913827995,40,20,20
218,SumOfDifferentPower,5,315,PSO,91629864.4840751,40,20,20
219,SumOfDifferentPower,5,315,BBO,8447409027.13375,40,20,20
220,Griewank,1,906,NormGA,0.0586757157645757,40,20,20
221,Griewank,1,906,imprvGA,0.1706668079571055,40,20,20
222,Griewank,1,906,PSO,-0.023402193895602358,40,20,20
223,Griewank,1,906,BBO,0.5068957373885492,40,20,20
224,Griewank,2,279,NormGA,0.12562314833711982,40,20,20
225,Griewank,2,279,imprvGA,-0.00782406255504517,40,20,20
226,Griewank,2,279,PSO,0.3601746801515444,40,20,20
227,Griewank,2,279,BBO,0.10508561830351967,40,20,20
228,Griewank,3,477,NormGA,0.19955077333221197,40,20,20
229,Griewank,3,477,imprvGA,0.24204411327332276,40,20,20
230,Griewank,3,477,PSO,0.5116549952812507,40,20,20
231,Griewank,3,477,BBO,0.6837751032729188,40,20,20
