,run,train acc,test acc,n,m
0,1,0.9989908739908739,0.8520831200737026,31,6
1,2,0.9933309933309933,0.8480908997850343,13,9
2,3,1.0,0.8550516941345071,167,18
3,4,1.0,0.8569966219674481,145,15
4,5,0.9996489996489997,0.8538233186610708,54,13
5,6,0.997060372060372,0.8459412427065206,19,2
6,7,1.0,0.8550516941345071,118,7
7,8,1.0,0.8568942573446617,197,12
8,9,1.0,0.853618589415498,136,11
9,10,0.9997367497367498,0.8510594738458389,54,8
10,11,0.9996051246051246,0.8498310983724024,45,4
11,12,1.0,0.8513665677141979,78,4
12,13,1.0,0.8572013512130208,122,17
13,14,1.0,0.8534138601699253,124,5
14,15,0.9986837486837487,0.8532091309243526,36,16
15,16,0.9998244998244998,0.8534138601699253,59,7
16,17,1.0,0.8543351417750026,197,11
17,18,1.0,0.8544375063977889,158,13
18,19,1.0,0.8539256832838571,82,11
19,20,1.0,0.853618589415498,106,9
20,21,1.0,0.8552564233800799,123,7
21,22,1.0,0.8556658818712253,145,17
22,23,1.0,0.8538233186610708,122,10
23,24,1.0,0.8552564233800799,122,7
24,25,1.0,0.8561777049851571,118,17
25,26,0.9998683748683749,0.8495240045040434,58,4
26,27,1.0,0.8562800696079435,149,17
27,28,1.0,0.8582249974408844,160,14
28,29,1.0,0.8544375063977889,157,18
29,30,1.0,0.8572013512130208,122,17
30,31,1.0,0.8550516941345071,167,18
31,32,1.0,0.8490121813901116,122,2
32,33,1.0,0.8573037158358071,154,16
33,34,1.0,0.8570989865902344,160,17
34,35,1.0,0.8565871634763026,135,14
35,36,1.0,0.8561777049851571,118,17
36,37,1.0,0.8570989865902344,160,17
37,38,1.0,0.8575084450813799,137,15
38,39,1.0,0.8566895280990889,145,14
39,40,0.9871884871884872,0.8508547446002661,10,17
40,41,1.0,0.8579179035725253,148,16
41,42,1.0,0.8573037158358071,154,16
42,43,1.0,0.8573037158358071,155,16
43,44,1.0,0.8544375063977889,160,9
44,45,1.0,0.8567918927218753,122,16
45,46,1.0,0.8552564233800799,122,7
46,47,1.0,0.8569966219674481,138,16
47,48,1.0,0.8538233186610708,132,11
48,49,1.0,0.8576108097041663,140,16
49,50,1.0,0.8581226328180981,161,14
50,51,1.0,0.8575084450813799,137,15
51,52,1.0,0.8552564233800799,192,7
52,53,1.0,0.8573037158358071,154,16
53,54,0.999956124956125,0.8566895280990889,67,14
54,55,1.0,0.8582249974408844,159,14
55,56,0.9960951210951211,0.8470672535571706,17,3
56,57,1.0,0.8582249974408844,160,14
57,58,1.0,0.8541304125294298,140,8
58,59,1.0,0.8582249974408844,160,15
59,60,1.0,0.8575084450813799,137,15
60,61,1.0,0.8573037158358071,154,16
61,62,1.0,0.8562800696079435,142,14
62,63,1.0,0.8582249974408844,160,14
63,64,1.0,0.8502405568635479,101,3
64,65,1.0,0.8579179035725253,148,16
65,66,1.0,0.8577131743269526,165,14
66,67,1.0,0.8582249974408844,160,14
67,68,1.0,0.8523902139420616,148,4
68,69,1.0,0.8568942573446617,148,14
69,70,1.0,0.8582249974408844,159,14
70,71,1.0,0.8579179035725253,148,16
71,72,1.0,0.8539256832838571,160,8
72,73,1.0,0.8582249974408844,160,14
73,74,1.0,0.8553587880028662,161,11
74,75,1.0,0.8582249974408844,160,15
75,76,1.0,0.8551540587572934,160,7
76,77,1.0,0.8582249974408844,160,14
77,78,1.0,0.8582249974408844,160,14
78,79,1.0,0.8582249974408844,160,15
79,80,1.0,0.8582249974408844,160,15
80,81,1.0,0.8582249974408844,160,15
81,82,1.0,0.8547446002661481,140,5
82,83,1.0,0.8582249974408844,160,14
83,84,0.9957879957879958,0.8516736615825571,18,14
84,85,1.0,0.8582249974408844,160,14
85,86,1.0,0.8582249974408844,160,14
86,87,1.0,0.8582249974408844,160,14
87,88,1.0,0.8569966219674481,146,12
88,89,1.0,0.8582249974408844,160,14
89,90,0.9920586170586171,0.8465554304432388,14,3
90,91,1.0,0.8582249974408844,160,14
91,92,1.0,0.8540280479066434,160,6
92,93,0.9748595998595999,0.8439963148735797,6,14
93,94,0.9989031239031239,0.8533114955471389,35,14
94,95,1.0,0.8582249974408844,160,14
