,run,train acc,test acc,n,m
0,1,0.9989908739908739,0.8520831200737026,31,6
1,2,0.9933309933309933,0.8480908997850343,13,9
2,3,1.0,0.8550516941345071,167,18
3,4,1.0,0.8569966219674481,145,15
4,5,0.9996489996489997,0.8538233186610708,54,13
5,6,0.997060372060372,0.8459412427065206,19,2
6,7,1.0,0.8550516941345071,118,7
7,8,1.0,0.8568942573446617,197,12
8,9,1.0,0.853618589415498,136,11
9,10,0.9997367497367498,0.8510594738458389,54,8
10,11,0.9996051246051246,0.8498310983724024,45,4
11,12,1.0,0.8513665677141979,78,4
12,13,1.0,0.8572013512130208,122,17
13,14,1.0,0.8534138601699253,124,5
14,15,0.9986837486837487,0.8532091309243526,36,16
15,16,1.0,0.8565871634763026,118,15
16,17,1.0,0.8555635172484389,126,7
17,18,1.0,0.8556658818712253,145,17
18,19,1.0,0.8572013512130208,122,17
19,20,0.999956124956125,0.8542327771522162,83,18
20,21,1.0,0.8575084450813799,176,12
21,22,1.0,0.8572013512130208,122,17
22,23,1.0,0.8549493295117208,160,18
23,24,1.0,0.8564847988535162,152,17
24,25,1.0,0.8561777049851571,125,15
25,26,1.0,0.8538233186610708,176,6
26,27,1.0,0.8565871634763026,195,12
27,28,1.0,0.8540280479066434,197,13
28,29,1.0,0.8572013512130208,184,12
29,30,1.0,0.8582249974408844,160,14
30,31,1.0,0.8547446002661481,173,13
31,32,1.0,0.8564847988535162,176,17
32,33,1.0,0.8569966219674481,145,15
33,34,1.0,0.8564847988535162,80,15
34,35,1.0,0.8573037158358071,163,15
35,36,1.0,0.8572013512130208,160,12
36,37,1.0,0.8576108097041663,176,14
37,38,1.0,0.8565871634763026,122,14
38,39,1.0,0.8570989865902344,160,17
39,40,1.0,0.8565871634763026,122,14
40,41,1.0,0.8570989865902344,160,17
41,42,0.9986398736398736,0.8506500153546934,34,15
42,43,1.0,0.8578155389497389,161,15
43,44,1.0,0.8545398710205753,160,11
44,45,1.0,0.8565871634763026,122,14
45,46,1.0,0.8546422356433616,89,12
46,47,1.0,0.8582249974408844,160,15
47,48,1.0,0.8545398710205753,160,11
48,49,1.0,0.8544375063977889,160,13
49,50,0.999956124956125,0.8534138601699253,70,10
50,51,1.0,0.8550516941345071,161,7
51,52,0.9997367497367498,0.8561777049851571,54,19
52,53,1.0,0.8544375063977889,160,13
53,54,1.0,0.8530044016787798,176,4
54,55,1.0,0.8543351417750026,174,13
55,56,1.0,0.8575084450813799,176,12
56,57,1.0,0.8546422356433616,168,13
57,58,0.999956124956125,0.8566895280990889,67,14
58,59,1.0,0.8546422356433616,175,13
59,60,0.9997367497367498,0.8468625243115979,47,1
60,61,1.0,0.8575084450813799,176,12
61,62,1.0,0.8503429214863343,176,2
62,63,1.0,0.8578155389497389,161,15
63,64,1.0,0.8548469648889344,176,7
64,65,1.0,0.8582249974408844,160,14
65,66,1.0,0.8578155389497389,161,15
66,67,1.0,0.8582249974408844,160,14
67,68,1.0,0.8575084450813799,168,14
68,69,1.0,0.8544375063977889,160,13
69,70,0.999956124956125,0.8559729757395844,78,15
70,71,1.0,0.8540280479066434,83,10
71,72,1.0,0.8573037158358071,160,16
72,73,1.0,0.8582249974408844,160,14
73,74,1.0,0.8582249974408844,160,14
74,75,1.0,0.8578155389497389,161,15
75,76,1.0,0.8564847988535162,117,14
76,77,1.0,0.8582249974408844,160,14
77,78,0.9971919971919971,0.8514689323369843,24,10
78,79,1.0,0.8582249974408844,160,14
79,80,1.0,0.8544375063977889,160,9
80,81,1.0,0.8582249974408844,160,14
81,82,1.0,0.8582249974408844,160,14
82,83,1.0,0.8582249974408844,160,14
83,84,1.0,0.8578155389497389,161,15
84,85,1.0,0.8578155389497389,161,15
85,86,1.0,0.8556658818712253,108,14
86,87,1.0,0.8582249974408844,160,14
87,88,1.0,0.8582249974408844,160,14
88,89,1.0,0.8582249974408844,160,14
89,90,1.0,0.8545398710205753,160,10
90,91,1.0,0.8582249974408844,160,14
91,92,1.0,0.8553587880028662,107,10
92,93,1.0,0.8582249974408844,160,14
93,94,1.0,0.8582249974408844,160,14
94,95,1.0,0.8582249974408844,160,14
95,96,1.0,0.8582249974408844,160,14
96,97,1.0,0.8582249974408844,160,15
97,98,1.0,0.8573037158358071,160,16
98,99,1.0,0.8582249974408844,160,14
99,100,1.0,0.8540280479066434,160,6
100,101,1.0,0.8582249974408844,160,14
101,102,0.9989031239031239,0.8533114955471389,35,14
102,103,1.0,0.8545398710205753,160,10
103,104,1.0,0.8539256832838571,160,8
104,105,1.0,0.8582249974408844,160,14
105,106,1.0,0.8561777049851571,106,14
106,107,0.9995612495612496,0.8547446002661481,54,15
107,108,1.0,0.8582249974408844,160,14
108,109,1.0,0.8582249974408844,160,14
109,110,1.0,0.8503429214863343,160,3
110,111,1.0,0.8582249974408844,160,14
111,112,1.0,0.8582249974408844,160,15
112,113,1.0,0.8582249974408844,160,14
113,114,1.0,0.8573037158358071,160,16
114,115,1.0,0.8582249974408844,160,14
