,run,train acc,test acc,n,m
0,1,1.0,0.9649122807017544,31,6
1,2,0.9956043956043956,0.956140350877193,13,9
2,3,1.0,0.9736842105263158,167,18
3,4,1.0,0.956140350877193,145,15
4,5,1.0,0.9649122807017544,54,13
5,6,1.0,0.956140350877193,19,2
6,7,1.0,0.9736842105263158,118,7
7,8,1.0,0.9736842105263158,197,12
8,9,1.0,0.9649122807017544,136,11
9,10,1.0,0.9649122807017544,54,8
10,11,1.0,0.9298245614035088,45,4
11,12,1.0,0.9473684210526315,78,4
12,13,1.0,0.9736842105263158,122,17
13,14,1.0,0.9736842105263158,124,5
14,15,1.0,0.9649122807017544,36,16
15,16,1.0,0.9824561403508771,124,7
16,17,1.0,0.9736842105263158,120,5
17,18,1.0,0.9649122807017544,118,18
18,19,1.0,0.9736842105263158,167,18
19,20,1.0,0.9736842105263158,83,17
20,21,1.0,0.9736842105263158,146,12
21,22,1.0,0.9736842105263158,167,18
22,23,1.0,0.9736842105263158,160,17
23,24,1.0,0.9649122807017544,152,18
24,25,1.0,0.9824561403508771,125,7
25,26,1.0,0.9736842105263158,124,6
26,27,1.0,0.9736842105263158,190,7
27,28,1.0,0.9649122807017544,197,13
28,29,1.0,0.9649122807017544,184,12
29,30,1.0,0.9736842105263158,160,14
30,31,1.0,0.9649122807017544,160,9
31,32,1.0,0.9736842105263158,124,17
32,33,1.0,0.9736842105263158,118,7
33,34,1.0,0.9736842105263158,80,7
34,35,1.0,0.9649122807017544,122,18
35,36,1.0,0.9824561403508771,124,7
36,37,1.0,0.9824561403508771,125,7
37,38,1.0,0.9736842105263158,118,7
38,39,1.0,0.9824561403508771,124,7
39,40,1.0,0.9736842105263158,118,7
40,41,1.0,0.9649122807017544,124,19
41,42,1.0,0.9736842105263158,34,18
42,43,1.0,0.9736842105263158,142,16
43,44,1.0,0.9649122807017544,124,11
44,45,1.0,0.9736842105263158,118,7
45,46,1.0,0.9736842105263158,89,12
46,47,1.0,0.9736842105263158,124,14
47,48,1.0,0.9649122807017544,124,11
48,49,1.0,0.9736842105263158,124,13
49,50,1.0,0.9736842105263158,70,10
50,51,1.0,0.9824561403508771,125,7
51,52,1.0,0.9649122807017544,54,19
52,53,1.0,0.9736842105263158,124,10
53,54,1.0,0.9649122807017544,118,4
54,55,1.0,0.9736842105263158,124,6
55,56,1.0,0.9736842105263158,118,7
56,57,1.0,0.9736842105263158,121,9
57,58,1.0,0.9736842105263158,67,7
58,59,1.0,0.9649122807017544,124,3
59,60,1.0,0.9385964912280702,47,1
60,61,1.0,0.9385964912280702,118,1
61,62,1.0,0.9473684210526315,167,2
62,63,1.0,0.9736842105263158,126,17
63,64,1.0,0.9736842105263158,167,7
64,65,1.0,0.9736842105263158,125,9
65,66,1.0,0.9736842105263158,118,7
66,67,1.0,0.9824561403508771,124,7
67,68,1.0,0.9736842105263158,168,7
68,69,1.0,0.9736842105263158,125,13
69,70,1.0,0.9736842105263158,78,7
70,71,1.0,0.9736842105263158,83,10
71,72,1.0,0.9824561403508771,124,16
72,73,1.0,0.9824561403508771,125,7
73,74,1.0,0.9824561403508771,124,7
74,75,1.0,0.9824561403508771,123,7
75,76,1.0,0.9736842105263158,117,7
76,77,1.0,0.9824561403508771,125,7
77,78,1.0,0.956140350877193,24,10
78,79,1.0,0.9824561403508771,124,7
79,80,1.0,0.9736842105263158,125,9
80,81,1.0,0.9824561403508771,125,7
81,82,1.0,0.9824561403508771,124,7
82,83,1.0,0.9824561403508771,125,7
83,84,1.0,0.9824561403508771,125,7
84,85,1.0,0.9824561403508771,125,7
85,86,1.0,0.9736842105263158,108,7
86,87,1.0,0.9649122807017544,125,15
87,88,1.0,0.9824561403508771,124,7
88,89,1.0,0.9824561403508771,125,7
89,90,1.0,0.9736842105263158,125,10
90,91,1.0,0.9824561403508771,125,7
91,92,1.0,0.9736842105263158,107,10
92,93,1.0,0.9824561403508771,125,7
93,94,1.0,0.9824561403508771,125,7
94,95,1.0,0.9824561403508771,125,7
95,96,1.0,0.9824561403508771,125,7
96,97,1.0,0.9824561403508771,125,7
97,98,1.0,0.9824561403508771,124,16
98,99,1.0,0.9824561403508771,125,16
99,100,1.0,0.9736842105263158,124,6
100,101,1.0,0.9824561403508771,124,7
101,102,1.0,0.9736842105263158,35,16
102,103,1.0,0.9736842105263158,124,12
103,104,1.0,0.9736842105263158,124,8
104,105,1.0,0.9824561403508771,125,7
105,106,1.0,0.9736842105263158,106,7
106,107,1.0,0.9736842105263158,54,7
107,108,1.0,0.9824561403508771,125,7
108,109,1.0,0.9824561403508771,125,7
109,110,1.0,0.9649122807017544,125,3
110,111,1.0,0.9736842105263158,125,12
111,112,1.0,0.9824561403508771,125,7
112,113,1.0,0.9736842105263158,125,13
113,114,1.0,0.9824561403508771,124,16
114,115,1.0,0.9824561403508771,124,16
