,run,train acc,test acc,n,m
0,1,1.0,0.9649122807017544,31,6
1,2,0.9956043956043956,0.956140350877193,13,9
2,3,1.0,0.9736842105263158,167,18
3,4,1.0,0.956140350877193,145,15
4,5,1.0,0.9649122807017544,54,13
5,6,1.0,0.956140350877193,19,2
6,7,1.0,0.9736842105263158,118,7
7,8,1.0,0.9736842105263158,197,12
8,9,1.0,0.9649122807017544,136,11
9,10,1.0,0.9649122807017544,54,8
10,11,1.0,0.9298245614035088,45,4
11,12,1.0,0.9473684210526315,78,4
12,13,1.0,0.9736842105263158,122,17
13,14,1.0,0.9736842105263158,124,5
14,15,1.0,0.9649122807017544,36,16
15,16,1.0,0.9649122807017544,59,5
16,17,1.0,0.9649122807017544,197,11
17,18,1.0,0.9649122807017544,158,13
18,19,1.0,0.9736842105263158,39,6
19,20,1.0,0.9736842105263158,106,9
20,21,1.0,0.9736842105263158,122,5
21,22,1.0,0.9736842105263158,145,17
22,23,1.0,0.9649122807017544,162,9
23,24,1.0,0.9649122807017544,167,9
24,25,1.0,0.9649122807017544,106,18
25,26,1.0,0.956140350877193,58,4
26,27,1.0,0.9736842105263158,54,17
27,28,1.0,0.9736842105263158,160,14
28,29,1.0,0.9736842105263158,83,10
29,30,1.0,0.9736842105263158,167,17
30,31,1.0,0.9736842105263158,39,6
31,32,1.0,0.9473684210526315,197,2
32,33,1.0,0.9736842105263158,192,16
33,34,1.0,0.9649122807017544,167,9
34,35,1.0,0.9649122807017544,131,18
35,36,1.0,0.9736842105263158,106,9
36,37,1.0,0.9736842105263158,167,17
37,38,1.0,0.9649122807017544,137,15
38,39,1.0,0.9736842105263158,185,18
39,40,0.9978021978021978,0.9824561403508771,10,17
40,41,1.0,0.9649122807017544,153,18
41,42,1.0,0.9736842105263158,197,12
42,43,1.0,0.9649122807017544,63,8
43,44,1.0,0.9649122807017544,167,9
44,45,1.0,0.9649122807017544,124,15
45,46,1.0,0.9824561403508771,124,7
46,47,1.0,0.9736842105263158,160,12
47,48,1.0,0.9649122807017544,132,11
48,49,1.0,0.9824561403508771,128,7
49,50,1.0,0.9736842105263158,161,17
50,51,1.0,0.9736842105263158,167,18
51,52,1.0,0.9824561403508771,192,7
52,53,1.0,0.9736842105263158,190,7
53,54,1.0,0.9736842105263158,67,17
54,55,1.0,0.9736842105263158,107,8
55,56,0.9978021978021978,0.9824561403508771,17,3
56,57,0.9978021978021978,0.9473684210526315,10,8
57,58,1.0,0.9736842105263158,167,8
58,59,1.0,0.9736842105263158,164,18
59,60,1.0,0.9649122807017544,118,15
60,61,1.0,0.9649122807017544,197,9
61,62,1.0,0.9736842105263158,142,7
62,63,1.0,0.9824561403508771,125,7
63,64,1.0,0.9736842105263158,101,3
64,65,1.0,0.9736842105263158,167,18
65,66,1.0,0.9736842105263158,165,14
66,67,1.0,0.9824561403508771,192,7
67,68,1.0,0.956140350877193,167,4
68,69,1.0,0.9736842105263158,167,14
69,70,1.0,0.9824561403508771,124,7
70,71,1.0,0.9736842105263158,167,18
71,72,1.0,0.9736842105263158,125,8
72,73,1.0,0.9824561403508771,125,7
73,74,1.0,0.9649122807017544,192,11
74,75,1.0,0.9824561403508771,192,7
75,76,1.0,0.9824561403508771,128,7
76,77,1.0,0.9736842105263158,95,3
77,78,1.0,0.956140350877193,192,3
78,79,0.9978021978021978,0.9736842105263158,17,7
79,80,1.0,0.956140350877193,192,15
80,81,1.0,0.9736842105263158,111,6
81,82,1.0,0.9649122807017544,140,5
82,83,0.9978021978021978,0.9473684210526315,10,8
83,84,0.9978021978021978,0.9649122807017544,18,17
84,85,0.9978021978021978,0.956140350877193,17,11
85,86,1.0,0.9824561403508771,128,7
86,87,1.0,0.9824561403508771,126,7
87,88,1.0,0.9736842105263158,146,12
88,89,1.0,0.9824561403508771,192,7
89,90,0.9978021978021978,0.9736842105263158,14,3
90,91,1.0,0.9824561403508771,125,7
91,92,0.9978021978021978,0.9473684210526315,10,6
92,93,0.9978021978021978,0.9649122807017544,13,7
93,94,1.0,0.956140350877193,35,3
94,95,0.9978021978021978,0.9473684210526315,10,10
