,run,train acc,test acc,n,m
128,129,1.0,0.8540280479066434,160,6
129,130,1.0,0.8582249974408844,160,14
130,131,1.0,0.8569966219674481,149,14
131,132,0.9985521235521235,0.8530044016787798,30,16
132,133,1.0,0.8582249974408844,160,14
133,134,1.0,0.8559729757395844,86,8
134,135,0.9320814320814321,0.8284368922100522,2,14
135,136,1.0,0.8544375063977889,160,13
136,137,1.0,0.8577131743269526,156,14
137,138,1.0,0.8550516941345071,181,7
138,139,1.0,0.8582249974408844,160,14
139,140,1.0,0.8582249974408844,160,14
140,141,1.0,0.8566895280990889,113,15
141,142,1.0,0.8582249974408844,160,14
142,143,1.0,0.8582249974408844,160,14
143,144,1.0,0.8582249974408844,160,14
144,145,1.0,0.8582249974408844,160,14
145,146,1.0,0.8582249974408844,160,14
146,147,1.0,0.8582249974408844,160,14
147,148,1.0,0.8516736615825571,118,3
148,149,1.0,0.8573037158358071,153,14
149,150,1.0,0.8567918927218753,121,14
150,151,1.0,0.8503429214863343,160,3
151,152,1.0,0.8541304125294298,139,18
152,153,1.0,0.8549493295117208,160,18
153,154,1.0,0.8549493295117208,160,18
154,155,0.9997806247806248,0.8557682464940116,57,17
